,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,gain
295,295,0.7611707922429243,0.8,0,458.0,925.0,1.0,377.0,0,0.07990247154563623
296,296,-0.013033910315975561,-0.0,1,259.0,700.0,1.0,2171.0,1,0.8151647005323064
297,297,-0.10182410835761102,-0.1,1,422.0,873.0,0.0,505.0,0,0.708078594141479
298,298,0.9955438355199056,1.0,0,454.0,601.0,1.0,315.0,0,0.024060228114978988
299,299,-0.19915122506921934,-0.2,1,316.0,945.0,0.0,1579.0,0,0.6060224187451567
300,300,-0.7483375726982575,-0.7,1,459.0,818.0,0.0,113.0,0,0.7107779136400654
301,301,0.10114387321902796,0.1,1,344.0,610.0,1.0,1796.0,1,0.7047152471647211
302,302,0.013648615024046684,0.0,1,269.0,558.0,1.0,4173.0,1,0.31253592102906136
303,303,0.6288266388459998,0.6,0,390.0,836.0,1.0,194.0,0,0.7265097844543007
304,304,0.6345558997011254,0.6,0,313.0,686.0,1.0,381.0,0,0.6132417556757235
305,305,0.209071769724394,0.2,1,436.0,993.0,1.0,3181.0,1,0.19395998234056966
306,306,0.8602079577327166,0.9,0,264.0,664.0,1.0,232.0,0,0.4738252880273055
307,307,0.2414909028598229,0.2,1,404.0,881.0,1.0,255.0,1,0.8349206783196486
308,308,0.10346476129130533,0.1,1,428.0,857.0,1.0,2265.0,1,0.3972847207796084
309,309,0.24588791564951684,0.2,1,428.0,780.0,1.0,402.0,1,0.31359111099061754
310,310,0.6692889442092123,0.7,0,410.0,992.0,1.0,288.0,0,0.6271438646376042
311,311,0.5933213970848321,0.6,0,284.0,889.0,1.0,307.0,0,0.2722226974134314
312,312,-0.9789788715807941,-1.0,1,320.0,898.0,0.0,112.0,0,0.9638573555776568
313,313,-0.290004242659599,-0.3,1,315.0,935.0,0.0,2000.0,0,0.1397784697163218
314,314,-0.014649722728042658,-0.0,1,455.0,738.0,0.0,2167.0,0,0.760238968935683
315,315,-0.6689931113628387,-0.7,1,341.0,895.0,0.0,404.0,0,0.199755576143682
316,316,0.7093748692105464,0.7,0,303.0,704.0,1.0,173.0,0,0.9619422252574948
317,317,0.28957731180409874,0.3,1,391.0,501.0,1.0,308.0,1,0.48718635672700106
318,318,0.6587445901448394,0.7,0,323.0,709.0,1.0,268.0,0,0.852476700661187
319,319,-0.7497530420904817,-0.7,1,338.0,882.0,0.0,150.0,0,0.17866011583000363
320,320,0.423404174690434,0.4,1,378.0,882.0,1.0,300.0,1,0.3481205761162959
321,321,0.9720104607227675,1.0,0,465.0,782.0,1.0,153.0,0,0.3801616736798624
322,322,-0.024754526418043987,-0.0,1,350.0,504.0,0.0,1716.0,0,0.7288460472534248
323,323,0.461179811956383,0.5,1,344.0,587.0,1.0,359.0,1,0.1521361481539646
324,324,-0.39577441221300713,-0.4,1,342.0,628.0,0.0,330.0,0,0.5791161182897762
325,325,-0.8462331543331687,-0.8,1,386.0,838.0,0.0,156.0,0,0.636946068670684
326,326,0.571840455204977,0.6,0,435.0,736.0,1.0,189.0,0,0.8416221182900432
327,327,-0.056557424237356324,-0.1,1,455.0,530.0,0.0,1075.0,0,0.8551508787040588
328,328,0.23476268007789036,0.2,1,487.0,572.0,1.0,361.0,1,0.4289126329297972
329,329,-0.33697933324370166,-0.3,1,414.0,607.0,0.0,549.0,0,0.3630454978414217
330,330,0.12713438943863742,0.1,1,484.0,667.0,0.0,3849.0,0,0.08074883904387342
331,331,-0.750557731707975,-0.8,1,267.0,592.0,0.0,191.0,0,0.05416821860323173
332,332,0.15276489934710136,0.2,1,361.0,624.0,1.0,4015.0,1,0.14494078454961745
333,333,0.4614675073008767,0.5,1,268.0,704.0,1.0,448.0,1,0.21522975440562275
334,334,0.549203479686295,0.5,0,468.0,643.0,1.0,409.0,0,0.25071329123065034
335,335,0.9779640785513437,1.0,0,313.0,595.0,1.0,282.0,0,0.17250854898911883
336,336,-0.9031938403602886,-0.9,1,315.0,516.0,0.0,199.0,0,0.15972695853309105
337,337,-0.029039034142623432,-0.0,1,419.0,725.0,0.0,746.0,0,0.631316126069864
338,338,0.3311601969993483,0.3,1,468.0,859.0,1.0,593.0,1,0.2404871900604979
339,339,0.7422466455378391,0.7,0,426.0,841.0,1.0,453.0,0,0.03529463465692406
340,340,-0.9666082645880065,-1.0,1,418.0,896.0,0.0,176.0,0,0.5974145073060667
341,341,0.3702610900190082,0.4,1,481.0,768.0,1.0,821.0,1,0.2617631807818015
342,342,-0.5921776465183737,-0.6,1,396.0,560.0,0.0,294.0,0,0.8435879032446895
343,343,0.7636056609497806,0.8,0,485.0,626.0,1.0,289.0,0,0.6504520841583052
344,344,-0.03449440340268506,-0.0,1,300.0,687.0,0.0,2713.0,0,0.686493376054542
345,345,-0.15070325030381304,-0.2,1,428.0,573.0,0.0,2019.0,0,0.5168204013144857
346,346,-0.5808284880164067,-0.6,1,416.0,537.0,0.0,287.0,0,0.43992402046510026
347,347,-0.25979714995088243,-0.3,1,481.0,822.0,0.0,377.0,0,0.8575883523512963
348,348,-0.16081406907369322,-0.2,1,449.0,526.0,1.0,4025.0,1,0.029910135758222545
349,349,0.13767855306085774,0.1,1,290.0,871.0,1.0,3839.0,1,0.4179742591944674
350,350,-0.024427308525286406,-0.0,1,413.0,957.0,0.0,3470.0,0,0.5551305960346644
351,351,0.6754595008442628,0.7,0,434.0,746.0,1.0,250.0,0,0.6812661614923716
352,352,0.36792392226111037,0.4,1,457.0,514.0,1.0,249.0,1,0.5829621390373538
353,353,-0.11053867274515916,-0.1,1,299.0,642.0,0.0,659.0,0,0.7909214602624787
354,354,-0.25574015886793955,-0.3,1,446.0,796.0,0.0,1428.0,0,0.011614813366263577
355,355,0.09878773466376445,0.1,1,251.0,753.0,1.0,3996.0,1,0.3259603338374971
356,356,0.4898231184640487,0.5,1,441.0,881.0,1.0,228.0,1,0.5608343346831486
357,357,0.905512846240091,0.9,0,389.0,680.0,1.0,141.0,0,0.8974169326032291
358,358,-0.05656568315035071,-0.1,1,279.0,898.0,0.0,1053.0,0,0.6970402477646677
359,359,0.9059887085679881,0.9,0,499.0,573.0,1.0,258.0,0,0.5726100000438176
360,360,0.28878478674401586,0.3,1,429.0,715.0,1.0,1596.0,1,0.08863311070830493
361,361,0.8173275818894714,0.8,0,272.0,948.0,1.0,250.0,0,0.7013965495041868
362,362,0.6123273330140995,0.6,0,288.0,961.0,1.0,241.0,0,0.7515154872788748
363,363,0.24536480811679318,0.2,1,458.0,580.0,1.0,522.0,1,0.6446460659883979
364,364,-0.25158316984544604,-0.3,1,491.0,725.0,0.0,504.0,0,0.7458442231211153
365,365,-0.2987976462632129,-0.3,1,377.0,566.0,0.0,2787.0,0,0.06670470820273577
366,366,-0.3839123187042357,-0.4,1,337.0,740.0,0.0,523.0,0,0.32499757647086525
367,367,-0.28134619222925794,-0.3,1,460.0,534.0,0.0,2086.0,0,0.14328960593658024
368,368,0.24366992276538801,0.2,1,466.0,506.0,1.0,318.0,1,0.8155418981269061
369,369,-0.07041031468696479,-0.1,1,285.0,813.0,0.0,3902.0,0,0.19733136868636347
370,370,-0.9838291616786174,-1.0,1,293.0,679.0,0.0,248.0,0,0.7568138565322515
371,371,-0.3097232121378082,-0.3,1,335.0,636.0,0.0,389.0,0,0.9592548051594334
372,372,0.8731533462274261,0.9,0,258.0,786.0,1.0,246.0,0,0.5350164603705854
373,373,-0.3349565653468536,-0.3,1,437.0,706.0,0.0,447.0,0,0.6344097303210627
374,374,-0.6878903694102925,-0.7,1,475.0,927.0,0.0,258.0,0,0.4223855436875613
375,375,-0.09470257633318635,-0.1,1,456.0,580.0,0.0,3964.0,0,0.3104125198021973
376,376,0.5293813233491822,0.5,0,352.0,660.0,1.0,328.0,0,0.5107938148571171
377,377,0.26191692452387905,0.3,1,404.0,968.0,1.0,638.0,1,0.81982104214615
378,378,0.7992235457413501,0.8,0,374.0,714.0,1.0,242.0,0,0.5264295116410455
379,379,0.7953121057152825,0.8,0,464.0,703.0,1.0,53.0,0,0.7814265906139009
380,380,-0.3039218969959363,-0.3,1,450.0,763.0,0.0,697.0,0,0.24941527394182528
381,381,-0.6170138299785954,-0.6,1,297.0,538.0,0.0,295.0,0,0.06499186379812094
382,382,0.6654921649198975,0.7,0,366.0,883.0,1.0,241.0,0,0.6965556787988072
383,383,0.9614271976615829,1.0,0,398.0,924.0,1.0,128.0,0,0.6604572304863158
384,384,-0.09871836812197987,-0.1,1,405.0,767.0,0.0,1108.0,0,0.3013414044100341
385,385,-0.7852538632164621,-0.8,1,254.0,683.0,0.0,303.0,0,0.040410115606721364
386,386,0.5468140640044845,0.5,0,433.0,910.0,1.0,687.0,0,0.011334129476244015
387,387,-0.4328839821766115,-0.4,1,291.0,502.0,0.0,197.0,0,0.7485129212080268
388,388,-0.7495924318110021,-0.7,1,325.0,973.0,0.0,242.0,0,0.03757238437448018
389,389,-0.09436190569616865,-0.1,1,428.0,967.0,0.0,925.0,0,0.9715979825719161
390,390,0.7187018864359072,0.7,0,274.0,885.0,1.0,161.0,0,0.14820941186352243
391,391,0.6806113589873388,0.7,0,278.0,652.0,1.0,220.0,0,0.41523572247825047
392,392,0.232296374604543,0.2,1,460.0,835.0,1.0,225.0,1,0.9584910536901184
393,393,0.7383347207553397,0.7,0,462.0,569.0,1.0,249.0,0,0.3270033520997916
394,394,-0.3733681868877594,-0.4,1,277.0,675.0,0.0,418.0,0,0.6505283120469375
395,395,-0.1516946936905641,-0.2,1,364.0,570.0,0.0,4066.0,0,0.08624055967784072
396,396,0.8694808773211129,0.9,0,391.0,954.0,1.0,225.0,0,0.21328729139145453
397,397,0.9500714766448104,1.0,0,358.0,896.0,1.0,156.0,0,0.840249043311856
398,398,-0.40889467367632903,-0.4,1,486.0,890.0,0.0,324.0,0,0.5509383652712329
399,399,-0.5000219081416959,-0.5,1,290.0,715.0,0.0,665.0,0,0.19145661653317858
400,400,-0.10617359257054781,-0.1,1,335.0,855.0,0.0,680.0,0,0.9006467103388106
401,401,-0.9227623467113424,-0.9,1,284.0,930.0,0.0,326.0,0,0.17632698609617325
402,402,-0.6825845980687348,-0.7,1,464.0,579.0,0.0,187.0,0,0.7175067297180014
403,403,0.45943220601519585,0.5,1,394.0,624.0,1.0,472.0,1,0.3606035758840819
404,404,0.50152349723023,0.5,0,385.0,916.0,1.0,289.0,0,0.660050898204134
405,405,0.44174024732705974,0.4,1,263.0,557.0,1.0,360.0,1,0.5188695544147018
406,406,0.36139581484467254,0.4,1,287.0,573.0,1.0,380.0,1,0.5070122832179741
407,407,-0.7768616746325725,-0.8,1,498.0,558.0,0.0,384.0,0,0.21400021959492643
408,408,-0.891897122198217,-0.9,1,407.0,675.0,0.0,118.0,0,0.7251668881664977
409,409,-0.9304976961146023,-0.9,1,356.0,521.0,0.0,123.0,0,0.2563140523306521
410,410,-0.9553352169594898,-1.0,1,493.0,954.0,0.0,173.0,0,0.6448392514544259
411,411,-0.7626933003425045,-0.8,1,359.0,540.0,0.0,261.0,0,0.44263659184175685
412,412,0.07366101035867434,0.1,1,384.0,726.0,1.0,3830.0,1,0.38706255673861445
413,413,0.05198670070827793,0.1,1,383.0,504.0,0.0,4113.0,0,0.3532471632847539
414,414,0.26321023169390556,0.3,1,452.0,676.0,1.0,3872.0,1,0.041234342284398595
415,415,0.7049643512088755,0.7,0,296.0,832.0,1.0,242.0,0,0.9557971681647212
416,416,-0.8576141384633944,-0.9,1,405.0,509.0,0.0,116.0,0,0.7844618657921109
417,417,-0.8299805799502693,-0.8,1,254.0,869.0,0.0,217.0,0,0.718514414627962
418,418,0.4984317542007952,0.5,1,392.0,603.0,1.0,325.0,1,0.8846113403032619
419,419,-0.5497729650883927,-0.5,1,452.0,808.0,0.0,510.0,0,0.31133703955453884
420,420,0.19747320806116853,0.2,1,498.0,676.0,1.0,3826.0,1,0.11958233693292619
421,421,-0.7065678742144565,-0.7,1,368.0,876.0,0.0,156.0,0,0.9510546268049939
422,422,-0.36124430325509915,-0.4,1,436.0,978.0,0.0,296.0,0,0.6604125044255315
423,423,-0.9885419450418416,-1.0,1,451.0,808.0,0.0,161.0,0,0.1272304255940535
424,424,0.0923790794644972,0.1,1,454.0,731.0,0.0,1885.0,0,0.905761678563983
425,425,-0.056129854573762294,-0.1,1,434.0,686.0,0.0,3880.0,0,0.47152402432452223
426,426,-0.0428943296048816,-0.0,1,329.0,864.0,0.0,3807.0,0,0.3101379759922327
427,427,-0.6640515457342773,-0.7,1,482.0,548.0,0.0,290.0,0,0.6249469302007229
428,428,-0.9939052235535397,-1.0,1,315.0,814.0,0.0,241.0,0,0.16783548147747085
429,429,-0.4653060037138903,-0.5,1,356.0,593.0,0.0,231.0,0,0.8103330961159002
430,430,0.9538871495311543,1.0,0,271.0,627.0,1.0,132.0,0,0.7620063611218623
431,431,-0.47774193762770634,-0.5,1,472.0,827.0,0.0,661.0,0,0.38063607370176045
432,432,0.6530737600600041,0.7,0,427.0,635.0,1.0,298.0,0,0.2382380963952493
433,433,-0.06416823764814583,-0.1,1,330.0,794.0,1.0,3876.0,1,0.5086779850065593
434,434,-0.6546647607884666,-0.7,1,291.0,688.0,0.0,231.0,0,0.981300647287292
435,435,-0.9490827535572173,-0.9,1,395.0,608.0,0.0,157.0,0,0.9939537449286914
436,436,0.21001684193994774,0.2,1,383.0,969.0,1.0,428.0,1,0.6386761749470501
437,437,-0.5882109108393645,-0.6,1,345.0,929.0,0.0,706.0,0,0.11308559692875098
438,438,0.0539696241873151,0.1,1,377.0,833.0,0.0,3790.0,0,0.2755055303536954
439,439,-0.38741973537529173,-0.4,1,295.0,622.0,0.0,383.0,0,0.9776379790644333
440,440,0.11108734433599499,0.1,1,372.0,721.0,1.0,3907.0,1,0.5106908643683331
441,441,0.6831606144710265,0.7,0,439.0,862.0,1.0,199.0,0,0.7299401339079983
442,442,0.41671852261657794,0.4,1,291.0,873.0,1.0,306.0,1,0.844579954588955
443,443,-0.5135920257567275,-0.5,1,262.0,552.0,0.0,766.0,0,0.35464129779208065
444,444,0.9194935481396529,0.9,0,306.0,962.0,1.0,222.0,0,0.5963588360918184
445,445,-0.5355950514485037,-0.5,1,426.0,622.0,0.0,282.0,0,0.7477387484831913
446,446,0.46647819766764975,0.5,1,437.0,765.0,1.0,778.0,1,0.28085463441451863
447,447,-0.3231597319501538,-0.3,1,326.0,938.0,0.0,316.0,0,0.9300255458002067
448,448,0.887715198075441,0.9,0,291.0,863.0,1.0,226.0,0,0.6470674674746586
449,449,0.6755956855624838,0.7,0,408.0,561.0,1.0,211.0,0,0.904982775213581
450,450,0.5978367793312056,0.6,0,396.0,514.0,1.0,310.0,0,0.6595602344438201
451,451,0.2925838577613764,0.3,1,288.0,530.0,1.0,4182.0,1,0.03869908744953854
452,452,-0.5441602901620761,-0.5,1,388.0,572.0,0.0,430.0,0,0.28823671383195304
453,453,-0.2975629459639817,-0.3,1,252.0,974.0,0.0,754.0,0,0.40653482716604605
454,454,0.5876006337866309,0.6,0,421.0,826.0,1.0,253.0,0,0.8245803568903911
455,455,-0.23274870661879965,-0.2,1,325.0,987.0,0.0,3688.0,0,0.04075090505905132
456,456,0.6799364850690048,0.7,0,497.0,813.0,1.0,410.0,0,0.6040798398853469
457,457,-0.6911587363700442,-0.7,1,433.0,696.0,0.0,571.0,0,0.002330342232260252
458,458,0.35997119919952514,0.4,1,325.0,959.0,1.0,196.0,1,0.8968668904916015
459,459,0.47164059272685743,0.5,1,286.0,859.0,1.0,775.0,1,0.3365131069934677
460,460,-0.7293688061645134,-0.7,1,364.0,617.0,0.0,359.0,0,0.533861696985582
461,461,-0.8425106714131503,-0.8,1,486.0,621.0,0.0,153.0,0,0.8998993357805468
462,462,-0.2397077459989787,-0.2,1,332.0,788.0,0.0,650.0,0,0.5001645375273781
463,463,-0.6172468693836335,-0.6,1,474.0,812.0,0.0,214.0,0,0.9709288622821115
464,464,-0.5350093027575773,-0.5,1,362.0,940.0,0.0,398.0,0,0.26869420880382033
465,465,-0.6571182015019137,-0.7,1,405.0,841.0,0.0,314.0,0,0.26348841762241815
466,466,-0.10234058415522473,-0.1,1,295.0,631.0,0.0,644.0,0,0.9773002248199508
467,467,0.9588316080421038,1.0,0,401.0,598.0,1.0,291.0,0,0.00986064256280561
468,468,-0.1743241824283117,-0.2,1,283.0,980.0,0.0,637.0,0,0.7500852441198893
469,469,-0.9734517547967778,-1.0,1,358.0,841.0,0.0,181.0,0,0.7990752216313327
470,470,0.3361961339557993,0.3,1,262.0,516.0,1.0,992.0,1,0.38031637322646605
471,471,-0.46744547736281095,-0.5,1,335.0,867.0,0.0,1048.0,0,0.25004197885181945
472,472,0.6412867817617864,0.6,0,425.0,589.0,1.0,166.0,0,0.4646849393662469
473,473,0.3345906580888809,0.3,1,387.0,767.0,1.0,156.0,1,0.6260170207009549
474,474,0.5922629128575971,0.6,0,342.0,645.0,1.0,183.0,0,0.5944844608737383
475,475,0.4898687067591936,0.5,1,315.0,627.0,1.0,158.0,1,0.5832515301624457
476,476,-0.9696661074520829,-1.0,1,254.0,739.0,0.0,197.0,0,0.7242614477674589
477,477,-0.4850380787859252,-0.5,1,368.0,831.0,0.0,511.0,0,0.269657502958325
478,478,-0.2894520749736569,-0.3,1,435.0,958.0,0.0,2327.0,0,0.0598298050933771
479,479,0.4886788184898201,0.5,1,483.0,700.0,1.0,627.0,1,0.23513388030677984
480,480,-0.07129962677435508,-0.1,1,380.0,621.0,0.0,3999.0,0,0.23613568998481815
481,481,-0.8338107988459267,-0.8,1,478.0,699.0,0.0,213.0,0,0.26474298217731784
482,482,-0.4579262955831116,-0.5,1,476.0,563.0,0.0,621.0,0,0.1324371848542164
483,483,0.9368039644382269,0.9,0,340.0,536.0,1.0,154.0,0,0.02588496482435132
484,484,0.5662828766221915,0.6,0,361.0,797.0,1.0,112.0,0,0.8647494289416455
485,485,0.6058464197772011,0.6,0,367.0,536.0,1.0,637.0,0,0.1799672009426928
486,486,0.30518760879244855,0.3,1,296.0,607.0,1.0,1097.0,1,0.45660554754603944
487,487,0.6474963894615167,0.6,0,416.0,763.0,1.0,191.0,0,0.5382507715006735
488,488,0.0049001971669007105,0.0,1,368.0,970.0,1.0,3662.0,1,0.3835764193683795
489,489,-0.9322904414789792,-0.9,1,335.0,822.0,0.0,123.0,0,0.19506912825047562
490,490,-0.837477884923707,-0.8,1,367.0,856.0,0.0,257.0,0,0.10317236842571309
491,491,-0.299744052201673,-0.3,1,483.0,669.0,0.0,448.0,0,0.7061552033898907
492,492,-0.3216808377871123,-0.3,1,285.0,969.0,0.0,586.0,0,0.325492302881926
493,493,-0.8352747042085265,-0.8,1,341.0,519.0,0.0,370.0,0,0.6939608916933228
494,494,-0.9377169682763415,-0.9,1,455.0,798.0,0.0,217.0,0,0.5565827362074772
495,495,-0.653255089498082,-0.7,1,419.0,548.0,0.0,173.0,0,0.6558451370917248
496,496,-0.881156219663058,-0.9,1,309.0,538.0,0.0,233.0,0,0.6425694406024421
497,497,0.6354658482103848,0.6,0,345.0,548.0,1.0,247.0,0,0.39483402317580185
498,498,-0.8125152279433585,-0.8,1,318.0,941.0,0.0,301.0,0,0.1825429535830072
499,499,0.31813355561853585,0.3,1,369.0,761.0,1.0,320.0,1,0.9340567118009875
500,500,-0.9268945847970149,-0.9,1,386.0,785.0,0.0,249.0,0,0.8186533202037163
501,501,0.45165309843863843,0.5,1,466.0,857.0,1.0,677.0,1,0.16977073306625845
502,502,-0.8591151132690056,-0.9,1,442.0,640.0,0.0,378.0,0,0.27371931343599665
503,503,0.6152207151735081,0.6,0,283.0,830.0,1.0,217.0,0,0.6429646641532548
504,504,0.42942663396215486,0.4,1,258.0,853.0,1.0,379.0,1,0.9771678323693039
505,505,-0.6343695032417371,-0.6,1,296.0,898.0,0.0,406.0,0,0.08083371126755434
506,506,-0.45410580937100575,-0.5,1,291.0,712.0,0.0,177.0,0,0.9186065746175199
507,507,-0.41858173264288223,-0.4,1,315.0,977.0,0.0,778.0,0,0.6779783931432021
508,508,-0.5252601254022273,-0.5,1,397.0,964.0,0.0,219.0,0,0.9268941977825583
509,509,0.6435131053710359,0.6,0,416.0,725.0,1.0,319.0,0,0.13760407275216324
510,510,0.24028270493274295,0.2,1,497.0,663.0,1.0,3840.0,1,0.042112291869302876
511,511,0.45565266821227035,0.5,1,310.0,744.0,1.0,1266.0,1,0.06137532604352669
512,512,-0.018482123319643495,-0.0,1,440.0,729.0,0.0,3831.0,0,0.2743073852716843
513,513,-0.1001250840240786,-0.1,1,463.0,760.0,0.0,1397.0,0,0.7172454029392319
514,514,-0.09376902289968592,-0.1,1,263.0,719.0,0.0,2548.0,0,0.6454498989582732
515,515,0.8678853072907948,0.9,0,475.0,762.0,1.0,253.0,0,0.28890167094654384
516,516,0.5989526171065358,0.6,0,301.0,564.0,1.0,195.0,0,0.6659917808783627
517,517,-0.20718256192121287,-0.2,1,284.0,975.0,0.0,801.0,0,0.9646588065073751
518,518,0.1061134149416385,0.1,1,402.0,608.0,1.0,1770.0,1,0.5141602735633397
519,519,-0.8071560494385372,-0.8,1,465.0,697.0,0.0,268.0,0,0.48215159441257127
520,520,0.6124095883645448,0.6,0,476.0,809.0,1.0,415.0,0,0.22031755508728934
521,521,-0.04223779734237576,-0.0,1,320.0,914.0,0.0,2676.0,0,0.5531130304718416
522,522,0.8956113884385217,0.9,0,430.0,723.0,1.0,237.0,0,0.4370932494793166
523,523,0.2655601731483863,0.3,1,265.0,952.0,1.0,1463.0,1,0.1807839702788412
524,524,-0.04466368344841398,-0.0,1,315.0,946.0,0.0,799.0,0,0.8362123888833087
525,525,-0.9680857180916209,-1.0,1,275.0,722.0,0.0,223.0,0,0.4147333332131574
526,526,0.49777619604113,0.5,1,396.0,503.0,1.0,431.0,1,0.08827998248005953
527,527,-0.45534039250717595,-0.5,1,293.0,518.0,0.0,249.0,0,0.6327206654567434
528,528,0.20924060002608624,0.2,1,493.0,806.0,1.0,451.0,1,0.6107543979106104
529,529,-0.6984047904876443,-0.7,1,362.0,561.0,0.0,297.0,0,0.7762039980056513
530,530,0.2528438949407841,0.3,1,383.0,816.0,1.0,931.0,1,0.41078619663612137
531,531,0.8449263984157991,0.8,0,329.0,523.0,1.0,168.0,0,0.6972989628067569
532,532,0.7557742711480193,0.8,0,345.0,707.0,1.0,428.0,0,0.21411107257298723
533,533,0.07240016863662024,0.1,1,382.0,542.0,0.0,4076.0,0,0.3569296159234081
534,534,-0.7613090462873606,-0.8,1,276.0,929.0,0.0,215.0,0,0.42515320614394225
535,535,-0.04557855362603225,-0.0,1,378.0,773.0,1.0,1639.0,1,0.9301634558433342
536,536,0.734453639760146,0.7,0,334.0,514.0,1.0,242.0,0,0.44514759029563866
537,537,-0.25589793630022295,-0.3,1,367.0,668.0,0.0,665.0,0,0.6889988977695252
538,538,-0.38954621832051406,-0.4,1,423.0,505.0,0.0,412.0,0,0.39499329171289843
539,539,0.19015451457343202,0.2,1,278.0,533.0,1.0,389.0,1,0.9412561474128929
540,540,-0.354834102993727,-0.4,1,358.0,610.0,0.0,432.0,0,0.7462133853586917
541,541,0.4453767506936359,0.4,1,313.0,869.0,1.0,388.0,1,0.26420271459845035
542,542,-0.8941504903476549,-0.9,1,260.0,855.0,0.0,235.0,0,0.5992521914479749
543,543,0.8517251843214673,0.9,0,362.0,847.0,1.0,181.0,0,0.32647271042921966
544,544,0.940024265306898,0.9,0,334.0,668.0,1.0,478.0,0,0.04060514904139123
545,545,-0.11582068939209744,-0.1,1,254.0,880.0,0.0,806.0,0,0.25675155709651687
546,546,0.557384829823452,0.6,0,277.0,606.0,1.0,547.0,0,0.3852181788823471
547,547,-0.89997717766151,-0.9,1,281.0,937.0,0.0,192.0,0,0.5681418263500874
548,548,0.9969102409302806,1.0,0,289.0,951.0,1.0,260.0,0,0.8299691473771987
549,549,-0.7660650669215094,-0.8,1,461.0,728.0,0.0,251.0,0,0.5838522421289791
550,550,-0.9584522059100005,-1.0,1,450.0,834.0,0.0,96.0,0,0.9882164436601684
551,551,-0.565477165332557,-0.6,1,340.0,969.0,0.0,461.0,0,0.7873513445446497
552,552,-0.6288713469738287,-0.6,1,318.0,921.0,0.0,291.0,0,0.330809745502862
553,553,0.48193410642399837,0.5,1,308.0,697.0,1.0,495.0,1,0.5481200890229443
554,554,-0.02376216271723397,-0.0,1,410.0,678.0,0.0,3912.0,0,0.48016152626156905
555,555,-0.4877978746840561,-0.5,1,382.0,827.0,0.0,291.0,0,0.8866600993011865
556,556,0.3843730242966641,0.4,1,455.0,531.0,1.0,164.0,1,0.9832018624160535
557,557,0.8408489975397511,0.8,0,445.0,665.0,1.0,170.0,0,0.4897550689061232
558,558,0.6424833918756034,0.6,0,429.0,584.0,1.0,177.0,0,0.6036414877167601
559,559,0.17122968263583616,0.2,1,317.0,979.0,1.0,704.0,1,0.46356125304688545
560,560,-0.2596880727676374,-0.3,1,372.0,662.0,0.0,796.0,0,0.2677596302432479
561,561,-0.4368574605335711,-0.4,1,250.0,741.0,0.0,369.0,0,0.3020934000658825
562,562,0.5660423297252424,0.6,0,412.0,710.0,1.0,168.0,0,0.4850650068839546
563,563,-0.7965748137173547,-0.8,1,465.0,925.0,0.0,200.0,0,0.10965710965704545
564,564,0.9951294516988711,1.0,0,491.0,713.0,1.0,426.0,0,0.03225007823411863
565,565,0.760299770918748,0.8,0,448.0,569.0,1.0,233.0,0,0.9195580344882552
566,566,-0.06067505807278151,-0.1,1,328.0,848.0,0.0,994.0,0,0.6613302998853706
567,567,0.26353587823476876,0.3,1,447.0,826.0,1.0,437.0,1,0.8537145742695292
568,568,-0.7341600402836814,-0.7,1,390.0,754.0,0.0,86.0,0,0.5563604820832395
569,569,-0.6407200351770577,-0.6,1,493.0,925.0,0.0,312.0,0,0.292335815983809
570,570,0.32029727437235267,0.3,1,324.0,894.0,1.0,242.0,1,0.8619313979096963
571,571,-0.07357290596969523,-0.1,1,490.0,533.0,0.0,3977.0,0,0.22844130480858138
572,572,-0.6493963506466611,-0.6,1,270.0,988.0,0.0,442.0,0,0.2188049010553338
573,573,-0.27018060466013494,-0.3,1,426.0,744.0,0.0,2960.0,0,0.10760481457589988
574,574,-0.15949880139141004,-0.2,1,460.0,711.0,0.0,629.0,0,0.7233259539382992
575,575,0.9916469413329783,1.0,0,467.0,508.0,1.0,175.0,0,0.5136159535287609
576,576,-0.08466525740654984,-0.1,1,418.0,744.0,0.0,3838.0,0,0.42477320682195974
577,577,-0.11325997498607498,-0.1,1,464.0,636.0,0.0,2570.0,0,0.6291648004733056
578,578,0.680967644102098,0.7,0,279.0,790.0,1.0,191.0,0,0.6872667573828664
579,579,-0.9717348213685397,-1.0,1,327.0,878.0,0.0,225.0,0,0.9506751727743596
