,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,delay
3907,3907,-0.393944963271321,-0.4,1,275.0,628.0,1.0,377.0,1,181.8165110186037
3908,3908,0.491437538553789,0.5,0,333.0,622.0,0.0,615.0,1,152.5687384338633
3909,3909,-0.7422509149471279,-0.7,1,375.0,767.0,1.0,268.0,1,77.32472551586163
3910,3910,-0.09029481221927793,-0.1,1,393.0,808.0,0.0,1389.0,0,272.91155633421664
3911,3911,-0.10383928972787793,-0.1,1,383.0,831.0,0.0,1276.0,0,268.84821308163663
3912,3912,0.5815556669311717,0.6,0,350.0,655.0,0.0,285.0,1,125.5332999206485
3913,3913,-0.39258870141864777,-0.4,1,384.0,679.0,1.0,487.0,1,182.22338957440567
3914,3914,0.6117034703791555,0.6,0,270.0,546.0,0.0,294.0,1,116.48895888625334
3915,3915,0.17143297269508317,0.2,0,255.0,533.0,0.0,542.0,1,248.57010819147504
3916,3916,0.5366566101219739,0.5,0,405.0,636.0,0.0,469.0,1,139.00301696340784
3917,3917,0.7747867171834095,0.8,0,373.0,752.0,0.0,375.0,1,67.56398484497714
3918,3918,0.4383805114443624,0.4,0,256.0,597.0,0.0,427.0,1,168.48584656669127
3919,3919,-0.9920593686759958,-1.0,1,347.0,650.0,1.0,193.0,1,2.382189397201273
3920,3920,-0.5248599546151151,-0.5,1,264.0,735.0,1.0,351.0,1,142.54201361546546
3921,3921,-0.9399009816241257,-0.9,1,488.0,871.0,1.0,231.0,1,18.029705512762284
3922,3922,0.847485185191571,0.8,0,485.0,616.0,0.0,209.0,1,45.754444442528694
3923,3923,0.9747882823709928,1.0,0,321.0,923.0,0.0,196.0,1,7.563515288702161
3924,3924,-0.07096860424529328,-0.1,1,280.0,936.0,0.0,914.0,0,278.709418726412
3925,3925,-0.9542600721898407,-1.0,1,329.0,612.0,1.0,409.0,1,13.721978343047802
3926,3926,-0.025299355040840465,-0.0,1,351.0,863.0,1.0,2006.0,1,292.41019348774785
3927,3927,-0.08447551972962031,-0.1,1,474.0,804.0,1.0,1242.0,1,274.65734408111393
3928,3928,0.19033010798367034,0.2,0,346.0,995.0,0.0,599.0,1,242.9009676048989
3929,3929,-0.8448346976194843,-0.8,1,304.0,928.0,1.0,208.0,1,46.54959071415472
3930,3930,-0.7648567137203004,-0.8,1,358.0,551.0,1.0,351.0,1,70.54298588390988
3931,3931,0.018229610698678345,0.0,0,454.0,515.0,0.0,661.0,1,294.5311167903965
3932,3932,0.31378035748957833,0.3,0,427.0,605.0,0.0,498.0,1,205.8658927531265
3933,3933,-0.691391030566044,-0.7,1,429.0,875.0,1.0,186.0,1,92.58269083018679
3934,3934,0.5179682073660365,0.5,0,454.0,606.0,0.0,410.0,1,144.60953779018902
3935,3935,0.5429445451462453,0.5,0,423.0,701.0,0.0,486.0,1,137.1166364561264
3936,3936,-0.3501715161198906,-0.4,1,497.0,750.0,1.0,643.0,1,194.94854516403282
3937,3937,-0.1396133433403841,-0.1,1,290.0,740.0,1.0,450.0,1,258.1159969978848
3938,3938,-0.7612791373530357,-0.8,1,422.0,623.0,1.0,315.0,1,71.6162587940893
3939,3939,0.2149386701809064,0.2,0,473.0,850.0,0.0,467.0,1,235.51839894572808
3940,3940,0.5838933916633109,0.6,0,487.0,626.0,0.0,407.0,1,124.83198250100673
3941,3941,-0.718892515006812,-0.7,1,412.0,510.0,1.0,408.0,1,84.33224549795642
3942,3942,-0.36319150650885956,-0.4,1,341.0,816.0,1.0,663.0,1,191.04254804734214
3943,3943,-0.4199776068527463,-0.4,1,498.0,766.0,1.0,376.0,1,174.0067179441761
3944,3944,0.6036363212835107,0.6,0,378.0,821.0,0.0,281.0,1,118.90910361494677
3945,3945,0.012987730135560316,0.0,0,394.0,520.0,0.0,1686.0,1,296.1036809593319
3946,3946,-0.6463448232632847,-0.6,1,326.0,822.0,1.0,382.0,1,106.0965530210146
3947,3947,0.9154009086306267,0.9,0,252.0,839.0,0.0,159.0,1,25.37972741081198
3948,3948,-0.6795418362881525,-0.7,1,364.0,961.0,1.0,325.0,1,96.13744911355427
3949,3949,-0.7248997140765954,-0.7,1,412.0,539.0,1.0,269.0,1,82.53008577702138
3950,3950,0.12481997761271169,0.1,0,431.0,780.0,0.0,739.0,1,262.5540067161865
3951,3951,0.7767243586820294,0.8,0,315.0,536.0,0.0,279.0,1,66.98269239539118
3952,3952,-0.29469569708227406,-0.3,1,409.0,978.0,1.0,1063.0,1,211.59129087531778
3953,3953,0.17145547131809846,0.2,0,339.0,826.0,0.0,465.0,1,248.56335860457045
3954,3954,-0.8826462747445851,-0.9,1,306.0,705.0,1.0,209.0,1,35.206117576624465
3955,3955,-0.7184714412039759,-0.7,1,443.0,989.0,1.0,268.0,1,84.45856763880724
3956,3956,-0.19396787943233917,-0.2,1,353.0,774.0,1.0,763.0,1,241.80963617029823
3957,3957,0.2456426513470662,0.2,0,420.0,745.0,0.0,675.0,1,226.30720459588014
3958,3958,-0.9648184677250717,-1.0,1,416.0,659.0,1.0,145.0,1,10.554459682478479
3959,3959,0.8723687830800857,0.9,0,424.0,678.0,0.0,338.0,1,38.28936507597429
3960,3960,0.11024533498813627,0.1,0,455.0,891.0,0.0,954.0,1,266.92639950355914
3961,3961,-0.9218073204773514,-0.9,1,324.0,626.0,1.0,180.0,1,23.45780385679459
3962,3962,0.3531231788311502,0.4,0,490.0,507.0,0.0,453.0,1,194.06304635065496
3963,3963,-0.38997378748283507,-0.4,1,302.0,675.0,1.0,413.0,1,183.0078637551495
3964,3964,0.4597719109741141,0.5,0,359.0,935.0,0.0,956.0,1,162.06842670776578
3965,3965,-0.20376784392470637,-0.2,1,283.0,682.0,1.0,445.0,1,238.8696468225881
3966,3966,-0.7815751300244427,-0.8,1,283.0,777.0,1.0,390.0,1,65.5274609926672
3967,3967,0.06924600858712848,0.1,0,478.0,533.0,1.0,669.0,0,279.22619742386144
3968,3968,-0.08351881404701533,-0.1,1,480.0,977.0,0.0,783.0,0,274.9443557858954
3969,3969,-0.10868251496875558,-0.1,1,338.0,617.0,1.0,2485.0,1,267.39524550937335
3970,3970,0.9010570239865465,0.9,0,449.0,660.0,0.0,281.0,1,29.682892804036044
3971,3971,-0.5588883936591478,-0.6,1,327.0,970.0,1.0,273.0,1,132.33348190225567
3972,3972,0.25439443081126445,0.3,0,343.0,963.0,0.0,424.0,1,223.68167075662066
3973,3973,-0.5733090614633012,-0.6,1,365.0,929.0,1.0,466.0,1,128.00728156100965
3974,3974,-0.1940197080571291,-0.2,1,251.0,776.0,1.0,633.0,1,241.79408758286127
3975,3975,0.15885972595100917,0.2,0,471.0,519.0,0.0,570.0,1,252.34208221469726
3976,3976,-0.18262946354763754,-0.2,1,436.0,822.0,1.0,572.0,1,245.21116093570873
3977,3977,-0.37211547798705324,-0.4,1,303.0,918.0,1.0,509.0,1,188.36535660388404
3978,3978,-0.5546152533493831,-0.6,1,344.0,638.0,1.0,998.0,1,133.61542399518507
3979,3979,-0.891497904540911,-0.9,1,346.0,924.0,1.0,200.0,1,32.55062863772669
3980,3980,-0.776976998521026,-0.8,1,387.0,559.0,1.0,364.0,1,66.90690044369221
3981,3981,-0.33662937010767946,-0.3,1,440.0,823.0,1.0,617.0,1,199.01118896769617
3982,3982,0.11469845894402542,0.1,0,350.0,792.0,0.0,878.0,1,265.59046231679235
3983,3983,0.8757436439556177,0.9,0,459.0,999.0,0.0,232.0,1,37.2769068133147
3984,3984,-0.8140385129426828,-0.8,1,475.0,829.0,1.0,276.0,1,55.78844611719516
3985,3985,-0.8179680705170249,-0.8,1,330.0,748.0,1.0,292.0,1,54.609578844892525
3986,3986,-0.7376517114322729,-0.7,1,496.0,944.0,1.0,420.0,1,78.70448657031812
3987,3987,0.3497498187847812,0.3,0,377.0,562.0,0.0,481.0,1,195.07505436456566
3988,3988,-0.3790343620549461,-0.4,1,326.0,769.0,1.0,425.0,1,186.28969138351616
3989,3989,-0.15938812957060078,-0.2,1,287.0,611.0,1.0,762.0,1,252.18356112881978
3990,3990,0.3902351027890507,0.4,0,472.0,629.0,0.0,369.0,1,182.92946916328478
3991,3991,-0.7448272716373772,-0.7,1,373.0,591.0,1.0,186.0,1,76.55181850878685
3992,3992,-0.19753808572936893,-0.2,1,467.0,505.0,1.0,658.0,1,240.73857428118933
3993,3993,0.9011947051039406,0.9,0,313.0,633.0,0.0,154.0,1,29.641588468817815
3994,3994,0.30733484283818324,0.3,0,378.0,560.0,0.0,542.0,1,207.79954714854503
3995,3995,0.9748812795947042,1.0,0,369.0,519.0,0.0,192.0,1,7.535616121588751
3996,3996,-0.18773361017593526,-0.2,1,449.0,840.0,1.0,521.0,1,243.67991694721943
3997,3997,-0.10973908925380371,-0.1,1,415.0,975.0,1.0,650.0,1,267.0782732238589
3998,3998,0.26304744203670727,0.3,0,367.0,765.0,0.0,718.0,1,221.08576738898782
3999,3999,-0.894462395021961,-0.9,1,319.0,936.0,1.0,185.0,1,31.661281493411696
4000,4000,0.29748008994943076,0.3,0,477.0,749.0,0.0,444.0,1,210.75597301517078
4001,4001,-0.6935750560528391,-0.7,1,269.0,796.0,1.0,915.0,1,91.92748318414827
4002,4002,0.9939134386502688,1.0,0,251.0,645.0,0.0,244.0,1,1.8259684049193536
4003,4003,-0.5483958622439038,-0.5,1,339.0,883.0,1.0,358.0,1,135.48124132682887
4004,4004,0.9699001966945711,1.0,0,363.0,669.0,0.0,198.0,1,9.029940991628681
4005,4005,0.5137699947427479,0.5,0,433.0,929.0,0.0,918.0,1,145.86900157717565
4006,4006,0.6772695103256945,0.7,0,364.0,900.0,0.0,236.0,1,96.81914690229165
4007,4007,0.09933556808275767,0.1,0,321.0,955.0,0.0,694.0,1,270.19932957517267
4008,4008,0.5081630892116353,0.5,0,413.0,818.0,0.0,349.0,1,147.5510732365094
4009,4009,0.26503533710266924,0.3,0,305.0,948.0,0.0,617.0,1,220.48939886919922
4010,4010,-0.21235920368992778,-0.2,1,336.0,644.0,1.0,680.0,1,236.29223889302168
4011,4011,0.7984328479973306,0.8,0,334.0,840.0,0.0,906.0,1,60.47014560080082
4012,4012,-0.12843335887658247,-0.1,1,428.0,550.0,0.0,692.0,0,261.46999233702525
4013,4013,0.29062260825784647,0.3,0,406.0,618.0,0.0,606.0,1,212.81321752264606
4014,4014,-0.5353555393289904,-0.5,1,376.0,777.0,1.0,427.0,1,139.3933382013029
4015,4015,-0.9422986871806407,-0.9,1,297.0,566.0,1.0,177.0,1,17.31039384580779
4016,4016,0.5338858874013397,0.5,0,284.0,710.0,0.0,426.0,1,139.8342337795981
4017,4017,0.4566340071495707,0.5,0,285.0,535.0,0.0,590.0,1,163.0097978551288
4018,4018,-0.4494664858277848,-0.4,1,332.0,536.0,1.0,482.0,1,165.16005425166455
4019,4019,0.5214936712317921,0.5,0,417.0,524.0,0.0,319.0,1,143.55189863046235
4020,4020,0.11181570229003324,0.1,0,419.0,713.0,0.0,1068.0,1,266.45528931299003
4021,4021,0.6678883603153478,0.7,0,251.0,817.0,0.0,292.0,1,99.63349190539566
4022,4022,-0.0157732879218635,-0.0,1,473.0,844.0,1.0,1043.0,1,295.26801362344094
4023,4023,0.38162411171605726,0.4,0,266.0,692.0,0.0,382.0,1,185.51276648518282
4024,4024,0.12466836954135374,0.1,0,372.0,724.0,0.0,714.0,1,262.5994891375939
4025,4025,-0.659175202936241,-0.7,1,491.0,908.0,1.0,291.0,1,102.2474391191277
4026,4026,-0.1070652911570007,-0.1,1,334.0,780.0,1.0,646.0,1,267.8804126528998
4027,4027,-0.49756606780808355,-0.5,1,367.0,588.0,1.0,415.0,1,150.73017965757492
4028,4028,0.7656320452503,0.8,0,466.0,568.0,0.0,596.0,1,70.31038642490999
4029,4029,0.1452065604680508,0.1,0,358.0,678.0,0.0,714.0,1,256.4380318595848
4030,4030,0.7929105651852333,0.8,0,485.0,698.0,0.0,407.0,1,62.12683044443001
4031,4031,0.8694574422691412,0.9,0,361.0,727.0,0.0,242.0,1,39.16276731925763
4032,4032,0.3426410368494872,0.3,0,355.0,602.0,0.0,493.0,1,197.20768894515385
4033,4033,0.5318471630106385,0.5,0,361.0,526.0,0.0,473.0,1,140.44585109680844
4034,4034,-0.7897573335700512,-0.8,1,399.0,647.0,1.0,164.0,1,63.072799928984644
4035,4035,0.9921583499945343,1.0,0,357.0,724.0,0.0,159.0,1,2.3524950016396984
4036,4036,-0.6203543830829175,-0.6,1,310.0,519.0,1.0,651.0,1,113.89368507512476
4037,4037,0.3066252011088555,0.3,0,274.0,901.0,0.0,545.0,1,208.01243966734336
4038,4038,-0.6241959574831597,-0.6,1,372.0,766.0,1.0,332.0,1,112.74121275505209
4039,4039,-0.21942259276879938,-0.2,1,416.0,500.0,1.0,1134.0,1,234.17322216936017
4040,4040,-0.488400101657529,-0.5,1,328.0,661.0,1.0,421.0,1,153.4799695027413
4041,4041,0.9561064596731899,1.0,0,347.0,776.0,0.0,187.0,1,13.168062098043043
4042,4042,-0.17584253777664838,-0.2,1,480.0,729.0,1.0,871.0,1,247.2472386670055
4043,4043,0.4406813240424532,0.4,0,496.0,696.0,0.0,338.0,1,167.79560278726404
4044,4044,-0.7023192226499524,-0.7,1,488.0,643.0,1.0,309.0,1,89.30423320501428
4045,4045,0.7307847643435381,0.7,0,254.0,836.0,0.0,290.0,1,80.76457069693856
4046,4046,0.8466049486633489,0.8,0,444.0,664.0,0.0,252.0,1,46.01851540099533
4047,4047,0.8190197104437107,0.8,0,392.0,762.0,0.0,576.0,1,54.29408686688679
4048,4048,-0.970478154102006,-1.0,1,466.0,903.0,1.0,161.0,1,8.8565537693982
4049,4049,-0.39161492953056953,-0.4,1,496.0,857.0,1.0,437.0,1,182.51552114082915
4050,4050,0.12024065225294445,0.1,0,313.0,907.0,0.0,790.0,1,263.92780432411666
4051,4051,-0.2607794830205823,-0.3,1,454.0,849.0,1.0,417.0,1,221.76615509382532
4052,4052,0.9163619739732607,0.9,0,411.0,712.0,0.0,247.0,1,25.091407808021792
4053,4053,0.1519345110894772,0.2,0,284.0,875.0,0.0,651.0,1,254.41964667315685
4054,4054,0.1072680542854878,0.1,0,264.0,623.0,0.0,813.0,1,267.81958371435366
4055,4055,0.8843805000320593,0.9,0,411.0,924.0,0.0,205.0,1,34.68584999038222
4056,4056,0.7729932865218261,0.8,0,429.0,694.0,0.0,257.0,1,68.10201404345217
4057,4057,-0.7490388019684309,-0.7,1,295.0,637.0,1.0,268.0,1,75.28835940947074
4058,4058,-0.4172495478323699,-0.4,1,297.0,521.0,1.0,482.0,1,174.82513565028904
4059,4059,-0.548264799080697,-0.5,1,404.0,886.0,1.0,430.0,1,135.5205602757909
4060,4060,0.21393675323800831,0.2,0,443.0,789.0,0.0,748.0,1,235.8189740285975
4061,4061,0.5227850784922312,0.5,0,449.0,854.0,0.0,397.0,1,143.16447645233063
4062,4062,-0.04319274202302581,-0.0,1,492.0,847.0,1.0,931.0,1,287.04217739309223
4063,4063,-0.18351804019189633,-0.2,1,436.0,700.0,1.0,634.0,1,244.9445879424311
4064,4064,-0.19199769982754256,-0.2,1,384.0,894.0,1.0,712.0,1,242.40069005173723
4065,4065,0.2627411938333357,0.3,0,429.0,891.0,0.0,1070.0,1,221.17764184999928
4066,4066,0.13364441497997737,0.1,0,285.0,860.0,0.0,535.0,1,259.90667550600676
4067,4067,0.8364460478392772,0.8,0,472.0,824.0,0.0,284.0,1,49.06618564821683
4068,4068,0.8173494620476209,0.8,0,347.0,652.0,0.0,281.0,1,54.79516138571372
4069,4069,-0.3492144774753967,-0.3,1,484.0,653.0,1.0,363.0,1,195.23565675738098
4070,4070,0.10933766731937555,0.1,0,444.0,722.0,0.0,1104.0,1,267.19869980418736
4071,4071,0.5454219027714688,0.5,0,376.0,904.0,0.0,270.0,1,136.37342916855934
4072,4072,-0.9439783535152158,-0.9,1,353.0,748.0,1.0,219.0,1,16.806493945435275
4073,4073,0.2424581374308301,0.2,0,429.0,816.0,0.0,665.0,1,227.26255877075096
4074,4074,-0.5580664977754084,-0.6,1,497.0,938.0,1.0,315.0,1,132.5800506673775
4075,4075,0.93704176459867,0.9,0,256.0,737.0,0.0,177.0,1,18.887470620399014
4076,4076,-0.2505287786748571,-0.3,1,422.0,859.0,1.0,719.0,1,224.84136639754286
4077,4077,9.169316495927227e-05,0.0,0,377.0,631.0,1.0,622.0,0,299.97249205051224
4078,4078,0.12265460733236733,0.1,0,331.0,777.0,0.0,762.0,1,263.2036178002898
4079,4079,-0.5868466434748707,-0.6,1,383.0,566.0,1.0,401.0,1,123.94600695753878
4080,4080,0.6519971939759022,0.7,0,287.0,872.0,0.0,331.0,1,104.40084180722936
4081,4081,-0.8845216481144611,-0.9,1,484.0,949.0,1.0,417.0,1,34.64350556566167
4082,4082,0.24391075356213787,0.2,0,475.0,709.0,0.0,596.0,1,226.82677393135864
4083,4083,0.38121659408708863,0.4,0,282.0,688.0,0.0,500.0,1,185.6350217738734
4084,4084,-0.9957203076354646,-1.0,1,432.0,686.0,1.0,242.0,1,1.283907709360621
4085,4085,-0.7874880824904904,-0.8,1,352.0,829.0,1.0,379.0,1,63.753575252852876
4086,4086,-0.02567485066949282,-0.0,1,447.0,977.0,1.0,846.0,1,292.29754479915215
4087,4087,0.13644242213240787,0.1,0,289.0,999.0,0.0,942.0,1,259.0672733602776
4088,4088,0.7129276578306518,0.7,0,380.0,813.0,0.0,367.0,1,86.12170265080445
4089,4089,0.9394027303672832,0.9,0,288.0,868.0,0.0,224.0,1,18.17918088981505
4090,4090,0.6155252496584209,0.6,0,422.0,512.0,0.0,306.0,1,115.34242510247373
4091,4091,0.6512637567573147,0.7,0,290.0,740.0,0.0,240.0,1,104.62087297280559
4092,4092,0.142364993263143,0.1,0,356.0,773.0,0.0,601.0,1,257.2905020210571
4093,4093,-0.11260354638372383,-0.1,1,430.0,604.0,1.0,906.0,1,266.21893608488284
4094,4094,-0.024658802851623918,-0.0,1,300.0,798.0,1.0,992.0,1,292.60235914451283
4095,4095,0.5093129598359714,0.5,0,319.0,543.0,0.0,368.0,1,147.2061120492086
4096,4096,0.3975405903519009,0.4,0,310.0,928.0,0.0,472.0,1,180.7378228944297
4097,4097,0.5509675913603576,0.6,0,337.0,679.0,0.0,344.0,1,134.70972259189273
4098,4098,0.13451709170943582,0.1,0,382.0,653.0,0.0,585.0,1,259.64487248716927
4099,4099,-0.8821565857812561,-0.9,1,394.0,794.0,1.0,232.0,1,35.35302426562317
4100,4100,0.3866037787237795,0.4,0,277.0,977.0,0.0,446.0,1,184.01886638286615
4101,4101,0.21507957048738335,0.2,0,480.0,974.0,0.0,476.0,1,235.47612885378499
4102,4102,0.3376854255122519,0.3,0,338.0,890.0,0.0,682.0,1,198.69437234632443
4103,4103,0.876028601255012,0.9,0,330.0,820.0,0.0,190.0,1,37.191419623496394
4104,4104,-0.36968376348317133,-0.4,1,404.0,641.0,1.0,405.0,1,189.0948709550486
4105,4105,-0.775130727350894,-0.8,1,424.0,549.0,1.0,267.0,1,67.46078179473179
4106,4106,-0.9989008518916025,-1.0,1,316.0,588.0,1.0,186.0,1,0.32974443251925223
4107,4107,-0.592422959805929,-0.6,1,447.0,856.0,1.0,337.0,1,122.27311205822132
4108,4108,-0.567824790359448,-0.6,1,463.0,740.0,1.0,447.0,1,129.6525628921656
4109,4109,0.6636266475240105,0.7,0,394.0,997.0,0.0,329.0,1,100.91200574279686
4110,4110,-0.5264879886325584,-0.5,1,480.0,975.0,1.0,445.0,1,142.05360341023248
4111,4111,-0.38742462756102336,-0.4,1,282.0,772.0,1.0,456.0,1,183.772611731693
4112,4112,0.7995457047564787,0.8,0,261.0,551.0,0.0,408.0,1,60.1362885730564
4113,4113,-0.8589969416599859,-0.9,1,470.0,598.0,1.0,352.0,1,42.30091750200424
4114,4114,-0.09612666089100563,-0.1,1,483.0,715.0,1.0,1342.0,1,271.1620017326983
4115,4115,0.5515525431224195,0.6,0,424.0,532.0,0.0,284.0,1,134.53423706327413
4116,4116,-0.9431315608006396,-0.9,1,486.0,667.0,1.0,277.0,1,17.060531759808107
4117,4117,-0.017362076626413536,-0.0,1,464.0,816.0,0.0,2570.0,0,294.79137701207594
4118,4118,-0.5857867692738461,-0.6,1,355.0,533.0,1.0,342.0,1,124.26396921784617
4119,4119,-0.21341855944962385,-0.2,1,438.0,745.0,1.0,757.0,1,235.97443216511286
4120,4120,-0.6964277098258185,-0.7,1,347.0,709.0,1.0,214.0,1,91.07168705225446
4121,4121,-0.20844393690123875,-0.2,1,349.0,763.0,1.0,548.0,1,237.46681892962837
4122,4122,0.021555258782971043,0.0,0,447.0,739.0,0.0,544.0,1,293.53342236510866
4123,4123,0.42389818299659177,0.4,0,264.0,707.0,0.0,729.0,1,172.83054510102247
4124,4124,-0.5326005544068508,-0.5,1,421.0,762.0,1.0,427.0,1,140.21983367794476
4125,4125,-0.5765869829193153,-0.6,1,266.0,758.0,1.0,296.0,1,127.0239051242054
4126,4126,0.21449764881540356,0.2,0,379.0,573.0,0.0,708.0,1,235.65070535537893
4127,4127,0.8783075642773646,0.9,0,281.0,828.0,0.0,201.0,1,36.50773071679063
4128,4128,0.5085248803995754,0.5,0,386.0,875.0,0.0,549.0,1,147.44253588012737
4129,4129,0.9565761957093277,1.0,0,259.0,711.0,0.0,170.0,1,13.027141287201683
4130,4130,-0.5553293256825187,-0.6,1,284.0,841.0,1.0,345.0,1,133.4012022952444
4131,4131,-0.4580332556707052,-0.5,1,377.0,698.0,1.0,395.0,1,162.59002329878845
4132,4132,0.6215546222043313,0.6,0,416.0,741.0,0.0,313.0,1,113.5336133387006
4133,4133,-0.5006368071226535,-0.5,1,472.0,715.0,1.0,473.0,1,149.80895786320397
4134,4134,-0.7400466347448513,-0.7,1,495.0,738.0,1.0,227.0,1,77.9860095765446
4135,4135,-0.888566136594575,-0.9,1,369.0,938.0,1.0,353.0,1,33.43015902162752
4136,4136,0.18297660151210393,0.2,0,265.0,601.0,0.0,984.0,1,245.10701954636883
4137,4137,-0.6001337324168412,-0.6,1,313.0,870.0,1.0,397.0,1,119.95988027494764
4138,4138,-0.5193164678642472,-0.5,1,497.0,773.0,1.0,1020.0,1,144.20505964072584
4139,4139,0.5446214788142991,0.5,0,360.0,706.0,0.0,414.0,1,136.61355635571027
4140,4140,-0.7740836399244151,-0.8,1,325.0,574.0,1.0,221.0,1,67.77490802267548
4141,4141,0.02963465747218863,0.0,0,390.0,994.0,0.0,576.0,1,291.1096027583434
4142,4142,-0.8052368822140907,-0.8,1,353.0,583.0,1.0,224.0,1,58.42893533577278
4143,4143,-0.5389521390422698,-0.5,1,324.0,514.0,1.0,842.0,1,138.31435828731907
4144,4144,0.9138040048403591,0.9,0,306.0,849.0,0.0,205.0,1,25.85879854789228
4145,4145,0.31671304896275765,0.3,0,433.0,640.0,0.0,617.0,1,204.9860853111727
4146,4146,-0.16998851767871148,-0.2,1,380.0,933.0,1.0,1287.0,1,249.00344469638657
4147,4147,-0.29319901127316417,-0.3,1,304.0,523.0,1.0,563.0,1,212.04029661805075
4148,4148,0.06430750033859889,0.1,0,359.0,854.0,0.0,1057.0,1,280.70774989842033
4149,4149,-0.29957442150148217,-0.3,1,256.0,594.0,1.0,1000.0,1,210.12767354955534
4150,4150,-0.8294588958155888,-0.8,1,404.0,991.0,1.0,245.0,1,51.162331255323345
4151,4151,0.9987110952408658,1.0,0,375.0,991.0,0.0,204.0,1,0.3866714277402705
4152,4152,-0.32387272654624066,-0.3,1,451.0,813.0,1.0,616.0,1,202.8381820361278
4153,4153,-0.37899692867850243,-0.4,1,348.0,568.0,1.0,544.0,1,186.30092139644927
4154,4154,-0.31697136004327997,-0.3,1,299.0,856.0,1.0,405.0,1,204.908591987016
4155,4155,0.6325816664594941,0.6,0,497.0,637.0,0.0,366.0,1,110.22550006215177
4156,4156,-0.5492113595582937,-0.5,1,457.0,891.0,1.0,372.0,1,135.2365921325119
4157,4157,-0.9667991213975151,-1.0,1,272.0,968.0,1.0,220.0,1,9.960263580745465
4158,4158,0.9277566318972765,0.9,0,461.0,744.0,0.0,215.0,1,21.67301043081704
4159,4159,-0.8275894592327389,-0.8,1,410.0,564.0,1.0,276.0,1,51.723162230178346
4160,4160,-0.24194096049088576,-0.2,1,262.0,912.0,1.0,836.0,1,227.41771185273427
4161,4161,0.3350766008154449,0.3,0,386.0,575.0,0.0,479.0,1,199.47701975536654
4162,4162,0.9781638288561301,1.0,0,320.0,745.0,0.0,255.0,1,6.550851343160979
4163,4163,-0.06217875568516629,-0.1,1,343.0,947.0,1.0,560.0,1,281.34637329445013
4164,4164,-0.5225753355823615,-0.5,1,440.0,625.0,1.0,305.0,1,143.22739932529157
4165,4165,-0.07229567919245516,-0.1,1,432.0,995.0,1.0,583.0,1,278.31129624226344
4166,4166,0.8790853386709936,0.9,0,306.0,953.0,0.0,341.0,1,36.274398398701926
4167,4167,-0.531696498774771,-0.5,1,403.0,918.0,1.0,499.0,1,140.4910503675687
4168,4168,-0.37313572371142545,-0.4,1,360.0,942.0,1.0,408.0,1,188.05928288657236
4169,4169,-0.029097370144727464,-0.0,1,376.0,714.0,0.0,1290.0,0,291.2707889565818
4170,4170,0.15255629647293611,0.2,0,394.0,736.0,0.0,670.0,1,254.23311105811916
4171,4171,0.0027471907736817958,0.0,0,397.0,881.0,0.0,552.0,1,299.17584276789546
4172,4172,-0.39928443094663457,-0.4,1,487.0,972.0,1.0,361.0,1,180.21467071600964
4173,4173,0.5976475716552307,0.6,0,355.0,675.0,0.0,330.0,1,120.70572850343078
4174,4174,0.6279093203184078,0.6,0,490.0,647.0,0.0,363.0,1,111.62720390447764
4175,4175,0.5791426430203319,0.6,0,371.0,861.0,0.0,458.0,1,126.25720709390042
4176,4176,-0.5469642744149956,-0.5,1,286.0,698.0,1.0,476.0,1,135.9107176755013
4177,4177,-0.0331810806663384,-0.0,1,301.0,859.0,0.0,940.0,0,290.0456758000985
4178,4178,-0.9987375344153284,-1.0,1,417.0,971.0,1.0,152.0,1,0.3787396754014738
4179,4179,0.04914606635626417,0.0,0,267.0,969.0,0.0,1144.0,1,285.25618009312075
4180,4180,0.49556653518099414,0.5,0,263.0,786.0,0.0,311.0,1,151.33003944570177
4181,4181,-0.4337782253251239,-0.4,1,267.0,712.0,1.0,401.0,1,169.86653240246284
4182,4182,0.02053550568971696,0.0,0,445.0,989.0,0.0,1866.0,1,293.8393482930849
4183,4183,0.23812574764334582,0.2,0,388.0,907.0,0.0,725.0,1,228.56227570699625
4184,4184,0.751616054887396,0.8,0,350.0,840.0,0.0,840.0,1,74.5151835337812
4185,4185,0.2144120869874775,0.2,0,286.0,892.0,0.0,452.0,1,235.67637390375674
4186,4186,0.7214519678454698,0.7,0,283.0,779.0,0.0,298.0,1,83.56440964635905
4187,4187,0.21059592451086795,0.2,0,297.0,602.0,0.0,531.0,1,236.8212226467396
4188,4188,0.25306997880841275,0.3,0,320.0,783.0,0.0,837.0,1,224.07900635747617
4189,4189,-0.37900847063463927,-0.4,1,439.0,971.0,1.0,490.0,1,186.29745880960823
4190,4190,0.16487413970703302,0.2,0,402.0,914.0,0.0,1024.0,1,250.5377580878901
4191,4191,0.9581385100933317,1.0,0,365.0,699.0,0.0,356.0,1,12.558446972000482
4192,4192,0.2378590378959775,0.2,0,438.0,672.0,0.0,660.0,1,228.64228863120675
4193,4193,0.7317093580843304,0.7,0,442.0,538.0,0.0,300.0,1,80.4871925747009
4194,4194,-0.2112696921858115,-0.2,1,494.0,712.0,1.0,714.0,1,236.61909234425656
4195,4195,0.7782509700814197,0.8,0,324.0,888.0,0.0,368.0,1,66.52470897557407
4196,4196,-0.7731002598748564,-0.8,1,423.0,984.0,1.0,533.0,1,68.06992203754308
