,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,green_side,chosen_color
1196,1196,-0.6711424240139051,-0.7,1.0,311.0,547.0,1.0,192.0,1,1.0,0.0
1197,1197,-0.5531769265051945,-0.6,1.0,390.0,527.0,1.0,273.0,1,1.0,0.0
1198,1198,-0.2681454125340942,-0.3,0.0,481.0,689.0,0.0,270.0,1,0.0,0.0
1199,1199,0.2917760750128323,0.3,1.0,443.0,506.0,1.0,291.0,1,0.0,1.0
1200,1200,-0.14710956437167655,-0.1,0.0,448.0,693.0,0.0,1059.0,1,0.0,0.0
1201,1201,0.5116885451346539,0.5,1.0,317.0,568.0,1.0,65.0,1,0.0,1.0
1202,1202,-0.22389213461923085,-0.2,0.0,381.0,987.0,0.0,812.0,1,0.0,0.0
1203,1203,0.748485607293713,0.7,1.0,353.0,639.0,1.0,168.0,1,0.0,1.0
1204,1204,-0.5958707590279948,-0.6,0.0,385.0,534.0,0.0,91.0,1,0.0,0.0
1205,1205,-0.5432833715087437,-0.5,1.0,397.0,656.0,1.0,217.0,1,1.0,0.0
1206,1206,0.6812852016691303,0.7,0.0,302.0,607.0,0.0,71.0,1,1.0,1.0
1207,1207,-0.42199745996444316,-0.4,1.0,427.0,744.0,1.0,279.0,1,1.0,0.0
1208,1208,-0.7102777761821985,-0.7,1.0,256.0,977.0,1.0,197.0,1,1.0,0.0
1209,1209,0.5114061147675667,0.5,1.0,476.0,513.0,1.0,311.0,1,0.0,1.0
1210,1210,0.19494512067184278,0.2,1.0,305.0,748.0,1.0,2057.0,1,0.0,1.0
1211,1211,-0.2330216791810874,-0.2,1.0,458.0,635.0,1.0,467.0,1,1.0,0.0
1212,1212,-0.3901272928152145,-0.4,0.0,348.0,538.0,0.0,244.0,1,0.0,0.0
1213,1213,0.6676329233106794,0.7,0.0,450.0,642.0,0.0,138.0,1,1.0,1.0
1214,1214,-0.45839843517690776,-0.5,0.0,259.0,706.0,0.0,375.0,1,0.0,0.0
1215,1215,-0.823603154410633,-0.8,1.0,388.0,974.0,1.0,148.0,1,1.0,0.0
1216,1216,0.4881671773543109,0.5,0.0,403.0,658.0,0.0,229.0,1,1.0,1.0
1217,1217,0.08805223499849302,0.1,1.0,386.0,971.0,1.0,2133.0,1,0.0,1.0
1218,1218,0.4895555286661909,0.5,1.0,452.0,913.0,1.0,265.0,1,0.0,1.0
1219,1219,0.16613387225926346,0.2,1.0,339.0,570.0,1.0,471.0,1,0.0,1.0
1220,1220,-0.29289021929145853,-0.3,0.0,336.0,799.0,0.0,1025.0,1,0.0,0.0
1221,1221,-0.1931771971959253,-0.2,1.0,490.0,879.0,1.0,1071.0,1,1.0,0.0
1222,1222,-0.20993086542610195,-0.2,1.0,321.0,918.0,1.0,751.0,1,1.0,0.0
1223,1223,-0.16491073725911753,-0.2,1.0,283.0,957.0,1.0,920.0,1,1.0,0.0
1224,1224,0.1260353099642707,0.1,0.0,361.0,680.0,0.0,719.0,1,1.0,1.0
1225,1225,-0.15899581165262378,-0.2,0.0,403.0,753.0,0.0,934.0,1,0.0,0.0
1226,1226,0.3966993934621811,0.4,0.0,332.0,683.0,0.0,225.0,1,1.0,1.0
1227,1227,-0.28999791728136826,-0.3,0.0,363.0,920.0,0.0,177.0,1,0.0,0.0
1228,1228,0.15372039284121752,0.2,1.0,456.0,633.0,1.0,591.0,1,0.0,1.0
1229,1229,0.8802559657180428,0.9,1.0,357.0,718.0,1.0,165.0,1,0.0,1.0
1230,1230,0.5507688907224185,0.6,0.0,361.0,589.0,0.0,300.0,1,1.0,1.0
1231,1231,-0.6067738604706561,-0.6,0.0,422.0,827.0,0.0,-289.0,1,0.0,0.0
1232,1232,-0.8626934537388888,-0.9,1.0,327.0,915.0,1.0,288.0,1,1.0,0.0
1233,1233,0.029667625171699297,0.0,0.0,293.0,986.0,0.0,621.0,1,1.0,1.0
1234,1234,-0.7052008401851146,-0.7,0.0,399.0,824.0,0.0,207.0,1,0.0,0.0
1235,1235,-0.21471882462950886,-0.2,1.0,356.0,658.0,1.0,256.0,1,1.0,0.0
1236,1236,0.8115938052703949,0.8,1.0,338.0,811.0,1.0,131.0,1,0.0,1.0
1237,1237,0.6120451771480949,0.6,0.0,328.0,565.0,0.0,217.0,1,1.0,1.0
1238,1238,-0.2557681461519551,-0.3,1.0,458.0,513.0,1.0,99.0,1,1.0,0.0
1239,1239,0.6323817255997778,0.6,1.0,320.0,989.0,1.0,111.0,1,0.0,1.0
1240,1240,0.4807155027065103,0.5,0.0,276.0,511.0,0.0,183.0,1,1.0,1.0
1241,1241,-0.2524578571443278,-0.3,1.0,397.0,511.0,1.0,982.0,1,1.0,0.0
1242,1242,-0.19772598679588793,-0.2,0.0,364.0,997.0,0.0,309.0,1,0.0,0.0
1243,1243,0.7830651791525999,0.8,0.0,259.0,546.0,0.0,45.0,1,1.0,1.0
1244,1244,-0.8461923720931306,-0.8,0.0,316.0,736.0,0.0,128.0,1,0.0,0.0
1245,1245,0.43081809016923567,0.4,1.0,458.0,503.0,1.0,179.0,1,0.0,1.0
1246,1246,0.2703120204067814,0.3,1.0,485.0,874.0,1.0,391.0,1,0.0,1.0
1247,1247,-0.017077077449184408,-0.0,0.0,381.0,837.0,0.0,3782.0,1,0.0,0.0
1248,1248,-0.7549710766658898,-0.8,0.0,287.0,761.0,0.0,2.0,1,0.0,0.0
1249,1249,0.7083400468408368,0.7,1.0,446.0,997.0,1.0,117.0,1,0.0,1.0
1250,1250,0.5706678964288855,0.6,1.0,398.0,885.0,1.0,157.0,1,0.0,1.0
1251,1251,0.0542132633139939,0.1,0.0,347.0,672.0,0.0,2061.0,1,1.0,1.0
1252,1252,0.5920453487106193,0.6,1.0,402.0,553.0,1.0,115.0,1,0.0,1.0
1253,1253,0.28502327247701265,0.3,1.0,273.0,567.0,1.0,950.0,1,0.0,1.0
1254,1254,0.031223745116703006,0.0,0.0,415.0,913.0,0.0,432.0,1,1.0,1.0
1255,1255,0.10210293096419065,0.1,1.0,407.0,525.0,0.0,-412.0,0,0.0,0.0
1256,1256,0.26381354293140935,0.3,0.0,267.0,668.0,0.0,95.0,1,1.0,1.0
1257,1257,-0.7179641484160479,-0.7,1.0,478.0,544.0,1.0,158.0,1,1.0,0.0
1258,1258,-0.13939428956306643,-0.1,0.0,496.0,649.0,0.0,825.0,1,0.0,0.0
1259,1259,-0.4502393055068054,-0.5,1.0,415.0,517.0,1.0,198.0,1,1.0,0.0
1260,1260,0.03674942220446398,0.0,1.0,328.0,810.0,1.0,2922.0,1,0.0,1.0
1261,1261,0.5881887308484258,0.6,1.0,475.0,885.0,0.0,-90.0,0,0.0,0.0
1262,1262,-0.3670905188248669,-0.4,0.0,345.0,957.0,0.0,368.0,1,0.0,0.0
1263,1263,0.6415954050522564,0.6,1.0,299.0,595.0,1.0,206.0,1,0.0,1.0
1264,1264,-0.6929509856030392,-0.7,0.0,271.0,676.0,0.0,213.0,1,0.0,0.0
1265,1265,-0.17821114789453407,-0.2,0.0,409.0,933.0,0.0,778.0,1,0.0,0.0
1266,1266,0.11405941304530887,0.1,1.0,344.0,791.0,1.0,1435.0,1,0.0,1.0
1267,1267,-0.2592012973427916,-0.3,1.0,266.0,525.0,1.0,409.0,1,1.0,0.0
1268,1268,-0.35371908269423824,-0.4,1.0,459.0,881.0,1.0,840.0,1,1.0,0.0
1269,1269,0.39335815361776805,0.4,1.0,431.0,972.0,1.0,317.0,1,0.0,1.0
1270,1270,0.2748976110178837,0.3,1.0,268.0,612.0,1.0,180.0,1,0.0,1.0
1271,1271,-0.37315662414809136,-0.4,1.0,451.0,513.0,1.0,346.0,1,1.0,0.0
1272,1272,0.2530148027227118,0.3,1.0,344.0,852.0,1.0,414.0,1,0.0,1.0
1273,1273,-0.5814817607882359,-0.6,0.0,332.0,912.0,0.0,396.0,1,0.0,0.0
1274,1274,-0.5652008482521818,-0.6,0.0,432.0,786.0,0.0,202.0,1,0.0,0.0
1275,1275,0.22774043509837216,0.2,0.0,469.0,859.0,0.0,-48.0,1,1.0,1.0
1276,1276,-0.5658033322491531,-0.6,0.0,454.0,946.0,0.0,270.0,1,0.0,0.0
1277,1277,0.7319331783302424,0.7,0.0,368.0,831.0,0.0,101.0,1,1.0,1.0
1278,1278,0.2732883726155487,0.3,1.0,308.0,719.0,1.0,353.0,1,0.0,1.0
1279,1279,-0.5743935503412682,-0.6,0.0,339.0,507.0,0.0,194.0,1,0.0,0.0
1280,1280,-0.5232065140590247,-0.5,1.0,456.0,825.0,1.0,329.0,1,1.0,0.0
1281,1281,-0.5872778083910017,-0.6,0.0,305.0,971.0,0.0,94.0,1,0.0,0.0
1282,1282,-0.5194858705398884,-0.5,0.0,302.0,813.0,0.0,485.0,1,0.0,0.0
1283,1283,-0.09498791186958566,-0.1,1.0,346.0,575.0,1.0,839.0,1,1.0,0.0
1284,1284,-0.2940472741019824,-0.3,0.0,474.0,911.0,0.0,435.0,1,0.0,0.0
1285,1285,0.4964113117161243,0.5,0.0,330.0,535.0,0.0,235.0,1,1.0,1.0
1286,1286,-0.8585756902250028,-0.9,1.0,340.0,575.0,1.0,195.0,1,1.0,0.0
1287,1287,0.23478133999038409,0.2,1.0,329.0,856.0,1.0,575.0,1,0.0,1.0
1288,1288,0.5971046883090757,0.6,0.0,491.0,631.0,0.0,258.0,1,1.0,1.0
1289,1289,-0.27183585133800336,-0.3,0.0,436.0,523.0,0.0,271.0,1,0.0,0.0
1290,1290,-0.002687809423547627,-0.0,1.0,373.0,992.0,1.0,1705.0,1,1.0,0.0
1291,1291,0.7320727317794958,0.7,0.0,478.0,834.0,0.0,148.0,1,1.0,1.0
1292,1292,-0.039990039278541833,-0.0,0.0,395.0,952.0,0.0,-67.0,1,0.0,0.0
1293,1293,0.34390422604335125,0.3,1.0,303.0,785.0,1.0,332.0,1,0.0,1.0
1294,1294,-0.3305639662522134,-0.3,0.0,413.0,764.0,0.0,93.0,1,0.0,0.0
1295,1295,0.05317615807546516,0.1,0.0,477.0,992.0,0.0,2801.0,1,1.0,1.0
1296,1296,-0.41701227986342215,-0.4,0.0,473.0,633.0,0.0,164.0,1,0.0,0.0
1297,1297,-0.7963098828839895,-0.8,0.0,253.0,574.0,0.0,133.0,1,0.0,0.0
1298,1298,-0.12396244189539263,-0.1,1.0,443.0,528.0,1.0,889.0,1,1.0,0.0
1299,1299,-0.8557216183972897,-0.9,0.0,467.0,827.0,0.0,126.0,1,0.0,0.0
1300,1300,-0.32267381651273397,-0.3,0.0,473.0,701.0,0.0,506.0,1,0.0,0.0
1301,1301,-0.14723972729599577,-0.1,0.0,368.0,816.0,0.0,936.0,1,0.0,0.0
1302,1302,0.44549194244141666,0.4,0.0,378.0,920.0,0.0,102.0,1,1.0,1.0
1303,1303,0.7424680031663576,0.7,0.0,332.0,946.0,0.0,192.0,1,1.0,1.0
1304,1304,0.26607151788664873,0.3,1.0,365.0,582.0,1.0,453.0,1,0.0,1.0
1305,1305,0.7833178822330559,0.8,1.0,298.0,907.0,1.0,95.0,1,0.0,1.0
1306,1306,0.3731348352010818,0.4,1.0,382.0,710.0,1.0,248.0,1,0.0,1.0
1307,1307,-0.21670879583070413,-0.2,0.0,279.0,641.0,0.0,880.0,1,0.0,0.0
1308,1308,0.06675111570813297,0.1,1.0,345.0,611.0,0.0,-226.0,0,0.0,0.0
1309,1309,-0.5314601081360959,-0.5,0.0,285.0,936.0,0.0,279.0,1,0.0,0.0
1310,1310,-0.26234991338599256,-0.3,1.0,311.0,852.0,1.0,1487.0,1,1.0,0.0
1311,1311,0.32081420911241987,0.3,0.0,358.0,662.0,0.0,500.0,1,1.0,1.0
1312,1312,-0.6980440446748705,-0.7,1.0,315.0,555.0,1.0,230.0,1,1.0,0.0
1313,1313,0.3917435593511852,0.4,0.0,395.0,724.0,0.0,221.0,1,1.0,1.0
1314,1314,-0.6454760833600399,-0.6,1.0,450.0,635.0,1.0,145.0,1,1.0,0.0
1315,1315,0.26237536982182663,0.3,1.0,273.0,779.0,1.0,228.0,1,0.0,1.0
1316,1316,0.14398736379638477,0.1,1.0,491.0,541.0,1.0,358.0,1,0.0,1.0
1317,1317,-0.7221887999907473,-0.7,1.0,478.0,598.0,1.0,314.0,1,1.0,0.0
1318,1318,-0.43799512763425347,-0.4,1.0,438.0,557.0,1.0,155.0,1,1.0,0.0
1319,1319,0.019286730435098876,0.0,1.0,368.0,869.0,1.0,3763.0,1,0.0,1.0
1320,1320,0.6478257354959992,0.6,0.0,494.0,705.0,0.0,121.0,1,1.0,1.0
1321,1321,0.39305529764317193,0.4,0.0,428.0,927.0,0.0,305.0,1,1.0,1.0
1322,1322,0.7154585858832919,0.7,1.0,332.0,715.0,1.0,113.0,1,0.0,1.0
1323,1323,0.7326021560835899,0.7,1.0,499.0,920.0,1.0,91.0,1,0.0,1.0
1324,1324,-0.004681502006952276,-0.0,1.0,463.0,965.0,0.0,512.0,0,1.0,1.0
1325,1325,-0.8902989871479922,-0.9,0.0,314.0,668.0,0.0,-392.0,1,0.0,0.0
1326,1326,-0.5490673088540485,-0.5,0.0,269.0,763.0,0.0,268.0,1,0.0,0.0
1327,1327,-0.5284738876219222,-0.5,0.0,460.0,962.0,0.0,198.0,1,0.0,0.0
1328,1328,-0.40824023353987626,-0.4,1.0,258.0,780.0,1.0,712.0,1,1.0,0.0
1329,1329,0.18328668346909327,0.2,0.0,410.0,989.0,1.0,-669.0,0,1.0,0.0
1330,1330,0.5791358490398696,0.6,0.0,315.0,944.0,1.0,-379.0,0,1.0,0.0
1331,1331,-0.3977294021350676,-0.4,0.0,479.0,742.0,0.0,249.0,1,0.0,0.0
1332,1332,0.5632051973890418,0.6,1.0,404.0,981.0,1.0,295.0,1,0.0,1.0
1333,1333,-0.7054110014042225,-0.7,1.0,324.0,828.0,1.0,138.0,1,1.0,0.0
1334,1334,0.14426649759822874,0.1,1.0,317.0,751.0,1.0,692.0,1,0.0,1.0
1335,1335,-0.8428659303114279,-0.8,0.0,450.0,993.0,0.0,157.0,1,0.0,0.0
1336,1336,-0.08782921567821556,-0.1,1.0,387.0,608.0,1.0,2765.0,1,1.0,0.0
1337,1337,-0.7088553134825031,-0.7,0.0,299.0,594.0,0.0,217.0,1,0.0,0.0
1338,1338,-0.40726673748435244,-0.4,0.0,308.0,996.0,0.0,696.0,1,0.0,0.0
1339,1339,0.09324503560866793,0.1,0.0,328.0,967.0,0.0,865.0,1,1.0,1.0
1340,1340,0.40394459646441117,0.4,1.0,408.0,742.0,1.0,50.0,1,0.0,1.0
1341,1341,0.07099340905924079,0.1,1.0,259.0,567.0,1.0,3074.0,1,0.0,1.0
1342,1342,-0.3761103313856524,-0.4,0.0,429.0,885.0,0.0,196.0,1,0.0,0.0
1343,1343,-0.442894815499215,-0.4,1.0,350.0,877.0,1.0,-307.0,1,1.0,0.0
1344,1344,-0.09314999838190052,-0.1,0.0,495.0,706.0,0.0,1879.0,1,0.0,0.0
1345,1345,-0.129662489306547,-0.1,1.0,482.0,583.0,1.0,1185.0,1,1.0,0.0
1346,1346,0.15685313900299647,0.2,0.0,314.0,900.0,0.0,256.0,1,1.0,1.0
1347,1347,-0.2112555417779961,-0.2,1.0,355.0,903.0,1.0,542.0,1,1.0,0.0
1348,1348,-0.07934604905905362,-0.1,0.0,261.0,932.0,0.0,-163.0,1,0.0,0.0
1349,1349,-0.38850874597434637,-0.4,0.0,305.0,748.0,0.0,307.0,1,0.0,0.0
1350,1350,-0.8139546179564489,-0.8,0.0,441.0,972.0,0.0,207.0,1,0.0,0.0
1351,1351,0.5148052905848827,0.5,1.0,403.0,981.0,1.0,156.0,1,0.0,1.0
1352,1352,0.6715973703516297,0.7,1.0,410.0,843.0,1.0,177.0,1,0.0,1.0
1353,1353,-0.36041264936989403,-0.4,0.0,250.0,830.0,0.0,20.0,1,0.0,0.0
1354,1354,-0.32585826097120574,-0.3,1.0,364.0,552.0,1.0,654.0,1,1.0,0.0
1355,1355,-0.3227640727433123,-0.3,0.0,437.0,932.0,0.0,-759.0,1,0.0,0.0
1356,1356,0.28092416546926746,0.3,1.0,287.0,553.0,1.0,410.0,1,0.0,1.0
1357,1357,-0.39649811935847834,-0.4,1.0,395.0,835.0,1.0,620.0,1,1.0,0.0
1358,1358,0.06770376057365013,0.1,1.0,452.0,659.0,0.0,-141.0,0,0.0,0.0
1359,1359,-0.7699761504694548,-0.8,1.0,478.0,857.0,1.0,435.0,1,1.0,0.0
1360,1360,-0.032523273356925286,-0.0,0.0,451.0,875.0,0.0,3674.0,1,0.0,0.0
1361,1361,-0.3565855763783642,-0.4,0.0,335.0,896.0,0.0,9.0,1,0.0,0.0
1362,1362,0.4979948550140981,0.5,1.0,499.0,772.0,1.0,269.0,1,0.0,1.0
1363,1363,-0.5946424788264224,-0.6,0.0,398.0,545.0,0.0,207.0,1,0.0,0.0
1364,1364,-0.4283643658930898,-0.4,0.0,251.0,789.0,0.0,-140.0,1,0.0,0.0
1365,1365,-0.40518142583653677,-0.4,0.0,472.0,843.0,0.0,-115.0,1,0.0,0.0
1366,1366,0.649477108516692,0.6,1.0,483.0,829.0,1.0,138.0,1,0.0,1.0
1367,1367,0.25595580023223363,0.3,0.0,433.0,633.0,0.0,184.0,1,1.0,1.0
1368,1368,-0.43987836884466325,-0.4,1.0,278.0,716.0,1.0,466.0,1,1.0,0.0
1369,1369,0.885540309906938,0.9,0.0,441.0,811.0,0.0,88.0,1,1.0,1.0
1370,1370,0.6022806315333463,0.6,1.0,271.0,908.0,1.0,101.0,1,0.0,1.0
1371,1371,-0.5390355440113805,-0.5,0.0,380.0,746.0,0.0,234.0,1,0.0,0.0
1372,1372,-0.4225016317436659,-0.4,0.0,432.0,973.0,0.0,245.0,1,0.0,0.0
1373,1373,0.33750819989431446,0.3,0.0,298.0,567.0,0.0,275.0,1,1.0,1.0
1374,1374,0.406791013189408,0.4,0.0,489.0,872.0,0.0,309.0,1,1.0,1.0
1375,1375,0.20506971686301878,0.2,0.0,426.0,883.0,0.0,291.0,1,1.0,1.0
1376,1376,0.47485277571568385,0.5,0.0,413.0,758.0,1.0,-181.0,0,1.0,0.0
1377,1377,0.29226339805102686,0.3,1.0,346.0,507.0,1.0,307.0,1,0.0,1.0
1378,1378,0.822551916815926,0.8,1.0,281.0,848.0,1.0,181.0,1,0.0,1.0
1379,1379,0.3016249009692221,0.3,1.0,392.0,985.0,1.0,223.0,1,0.0,1.0
1380,1380,0.49500290879058484,0.5,0.0,279.0,573.0,0.0,168.0,1,1.0,1.0
1381,1381,0.009221421709054378,0.0,1.0,356.0,541.0,1.0,4103.0,1,0.0,1.0
1382,1382,-0.3242740855710935,-0.3,1.0,408.0,982.0,1.0,1000.0,1,1.0,0.0
1383,1383,0.09640662581727344,0.1,0.0,276.0,532.0,0.0,1122.0,1,1.0,1.0
1384,1384,-0.7384639016950783,-0.7,0.0,349.0,888.0,0.0,73.0,1,0.0,0.0
1385,1385,-0.04368675982978154,-0.0,1.0,290.0,621.0,0.0,4089.0,0,1.0,1.0
1386,1386,-0.17425796152811301,-0.2,1.0,301.0,819.0,1.0,1950.0,1,1.0,0.0
1387,1387,-0.05839246260823372,-0.1,1.0,471.0,716.0,0.0,3813.0,0,1.0,1.0
1388,1388,-0.15842564469374165,-0.2,1.0,253.0,553.0,1.0,654.0,1,1.0,0.0
1389,1389,-0.19951972782221405,-0.2,1.0,414.0,515.0,1.0,51.0,1,1.0,0.0
1390,1390,0.6869693518506078,0.7,0.0,254.0,577.0,0.0,129.0,1,1.0,1.0
1391,1391,0.8622365138610119,0.9,0.0,497.0,613.0,0.0,160.0,1,1.0,1.0
1392,1392,-0.40871140670589867,-0.4,0.0,342.0,500.0,0.0,458.0,1,0.0,0.0
1393,1393,-0.21143947472137725,-0.2,0.0,330.0,677.0,0.0,853.0,1,0.0,0.0
1394,1394,-0.4807259169738301,-0.5,1.0,461.0,943.0,1.0,146.0,1,1.0,0.0
1395,1395,0.6926448145571594,0.7,0.0,291.0,716.0,0.0,63.0,1,1.0,1.0
1396,1396,0.060860418331809996,0.1,1.0,487.0,591.0,1.0,1322.0,1,0.0,1.0
1397,1397,0.8220433972520195,0.8,1.0,350.0,932.0,1.0,158.0,1,0.0,1.0
1398,1398,-0.6585501046830178,-0.7,0.0,352.0,728.0,0.0,430.0,1,0.0,0.0
1399,1399,0.7997702046284435,0.8,0.0,294.0,803.0,0.0,83.0,1,1.0,1.0
1400,1400,0.8344337537998915,0.8,1.0,292.0,873.0,1.0,45.0,1,0.0,1.0
1401,1401,-0.17570531532054745,-0.2,0.0,335.0,662.0,0.0,1013.0,1,0.0,0.0
1402,1402,-0.8777339761039783,-0.9,0.0,327.0,701.0,0.0,192.0,1,0.0,0.0
1403,1403,-0.8214231626146464,-0.8,1.0,359.0,631.0,1.0,210.0,1,1.0,0.0
1404,1404,-0.726052983409721,-0.7,0.0,363.0,998.0,0.0,259.0,1,0.0,0.0
1405,1405,-0.09863163535928365,-0.1,0.0,473.0,857.0,0.0,-360.0,1,0.0,0.0
1406,1406,-0.03682531844107717,-0.0,1.0,280.0,842.0,1.0,1038.0,1,1.0,0.0
1407,1407,-0.10058610125869916,-0.1,0.0,401.0,501.0,0.0,1198.0,1,0.0,0.0
1408,1408,0.21706561538595237,0.2,0.0,291.0,848.0,0.0,71.0,1,1.0,1.0
1409,1409,0.5769879914776536,0.6,1.0,357.0,513.0,1.0,130.0,1,0.0,1.0
1410,1410,-0.1841383593486533,-0.2,1.0,273.0,908.0,1.0,269.0,1,1.0,0.0
1411,1411,-0.8893267195454425,-0.9,1.0,371.0,939.0,1.0,160.0,1,1.0,0.0
1412,1412,-0.06029519617732515,-0.1,1.0,263.0,975.0,1.0,3292.0,1,1.0,0.0
1413,1413,-0.564067462908602,-0.6,1.0,448.0,778.0,1.0,374.0,1,1.0,0.0
1414,1414,-0.4179828932706859,-0.4,1.0,361.0,575.0,1.0,234.0,1,1.0,0.0
1415,1415,0.7773391477902759,0.8,1.0,404.0,937.0,1.0,129.0,1,0.0,1.0
1416,1416,-0.8085310660055806,-0.8,1.0,460.0,962.0,1.0,318.0,1,1.0,0.0
1417,1417,0.8660931755199849,0.9,0.0,395.0,611.0,0.0,54.0,1,1.0,1.0
1418,1418,-0.20797986351436837,-0.2,1.0,337.0,878.0,1.0,955.0,1,1.0,0.0
1419,1419,0.5443789905459461,0.5,1.0,290.0,541.0,0.0,-311.0,0,0.0,0.0
1420,1420,0.8596218498710467,0.9,1.0,267.0,972.0,1.0,141.0,1,0.0,1.0
1421,1421,-0.6828789240296896,-0.7,0.0,335.0,551.0,0.0,94.0,1,0.0,0.0
1422,1422,-0.46223991091918354,-0.5,0.0,400.0,992.0,0.0,228.0,1,0.0,0.0
1423,1423,-0.04275807124602282,-0.0,0.0,409.0,923.0,0.0,318.0,1,0.0,0.0
1424,1424,-0.7323299167211232,-0.7,0.0,266.0,999.0,0.0,125.0,1,0.0,0.0
1425,1425,0.3542480612350535,0.4,1.0,280.0,548.0,1.0,242.0,1,0.0,1.0
1426,1426,-0.319630069608677,-0.3,1.0,384.0,789.0,1.0,227.0,1,1.0,0.0
1427,1427,0.36424742893336404,0.4,0.0,371.0,998.0,1.0,-769.0,0,1.0,0.0
1428,1428,0.23605300163588228,0.2,1.0,489.0,628.0,1.0,573.0,1,0.0,1.0
1429,1429,0.20284628112895697,0.2,1.0,317.0,775.0,1.0,908.0,1,0.0,1.0
1430,1430,-0.849648606352813,-0.8,0.0,262.0,758.0,0.0,320.0,1,0.0,0.0
1431,1431,-0.009713640120184497,-0.0,0.0,309.0,612.0,0.0,319.0,1,0.0,0.0
1432,1432,-0.04988092210517647,-0.0,1.0,422.0,651.0,1.0,3927.0,1,1.0,0.0
1433,1433,0.3613525640689331,0.4,0.0,440.0,502.0,0.0,178.0,1,1.0,1.0
1434,1434,-0.5688370201242539,-0.6,0.0,336.0,971.0,0.0,143.0,1,0.0,0.0
1435,1435,0.3895424339028243,0.4,0.0,362.0,959.0,0.0,-171.0,1,1.0,1.0
1436,1436,-0.894234902790789,-0.9,1.0,491.0,560.0,1.0,169.0,1,1.0,0.0
1437,1437,0.7500909177011276,0.8,0.0,415.0,942.0,0.0,63.0,1,1.0,1.0
1438,1438,-0.4630275756379805,-0.5,0.0,444.0,910.0,0.0,166.0,1,0.0,0.0
1439,1439,0.34053735750826963,0.3,1.0,261.0,742.0,1.0,437.0,1,0.0,1.0
1440,1440,0.5172320020907127,0.5,0.0,260.0,771.0,0.0,59.0,1,1.0,1.0
1441,1441,0.11004065868013202,0.1,1.0,479.0,519.0,1.0,1232.0,1,0.0,1.0
1442,1442,-0.08293989599908247,-0.1,0.0,476.0,701.0,0.0,-97.0,1,0.0,0.0
1443,1443,0.6773903842398058,0.7,0.0,471.0,746.0,0.0,43.0,1,1.0,1.0
1444,1444,-0.32596699381555705,-0.3,1.0,368.0,981.0,1.0,461.0,1,1.0,0.0
1445,1445,0.5254995126729968,0.5,0.0,330.0,923.0,1.0,-253.0,0,1.0,0.0
1446,1446,-0.014289956924879776,-0.0,0.0,426.0,999.0,0.0,-215.0,1,0.0,0.0
1447,1447,-0.6407362266808434,-0.6,0.0,362.0,672.0,0.0,76.0,1,0.0,0.0
1448,1448,-0.8719264888566883,-0.9,0.0,260.0,898.0,0.0,262.0,1,0.0,0.0
1449,1449,0.8311108057942277,0.8,1.0,383.0,975.0,1.0,112.0,1,0.0,1.0
1450,1450,0.4784881911851787,0.5,1.0,477.0,929.0,1.0,204.0,1,0.0,1.0
1451,1451,-0.24862411000755935,-0.2,0.0,302.0,893.0,0.0,65.0,1,0.0,0.0
1452,1452,0.027134098055686673,0.0,0.0,252.0,744.0,0.0,4004.0,1,1.0,1.0
1453,1453,-0.7037030809087006,-0.7,1.0,357.0,735.0,0.0,-2.0,0,1.0,1.0
1454,1454,-0.6668745279661691,-0.7,0.0,412.0,968.0,0.0,200.0,1,0.0,0.0
1455,1455,0.6350062266427409,0.6,0.0,332.0,877.0,0.0,131.0,1,1.0,1.0
1456,1456,0.8718251712539896,0.9,1.0,301.0,676.0,1.0,93.0,1,0.0,1.0
1457,1457,-0.30405851523624217,-0.3,0.0,269.0,652.0,0.0,199.0,1,0.0,0.0
1458,1458,0.8999946896954646,0.9,1.0,471.0,724.0,1.0,115.0,1,0.0,1.0
1459,1459,-0.47803323351232746,-0.5,0.0,316.0,748.0,0.0,86.0,1,0.0,0.0
1460,1460,-0.86161427429511,-0.9,0.0,365.0,891.0,0.0,164.0,1,0.0,0.0
1461,1461,-0.17603869445863396,-0.2,1.0,454.0,825.0,1.0,681.0,1,1.0,0.0
1462,1462,-0.2560185519542727,-0.3,1.0,299.0,905.0,1.0,1736.0,1,1.0,0.0
1463,1463,-0.44048174979255483,-0.4,0.0,448.0,995.0,0.0,327.0,1,0.0,0.0
1464,1464,-0.41457484407090933,-0.4,0.0,305.0,717.0,0.0,288.0,1,0.0,0.0
1465,1465,0.8590711264941094,0.9,1.0,358.0,852.0,1.0,60.0,1,0.0,1.0
1466,1466,-0.8867003508762994,-0.9,0.0,398.0,591.0,0.0,131.0,1,0.0,0.0
1467,1467,-0.19824755070900701,-0.2,1.0,476.0,571.0,1.0,1073.0,1,1.0,0.0
1468,1468,-0.30969767238987933,-0.3,1.0,262.0,988.0,1.0,180.0,1,1.0,0.0
1469,1469,0.2340600338298372,0.2,0.0,447.0,932.0,0.0,341.0,1,1.0,1.0
1470,1470,0.4119043291000194,0.4,1.0,385.0,743.0,1.0,272.0,1,0.0,1.0
1471,1471,0.3684763378162724,0.4,0.0,258.0,543.0,0.0,199.0,1,1.0,1.0
1472,1472,-0.4630315597008243,-0.5,0.0,289.0,961.0,0.0,360.0,1,0.0,0.0
