,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,inputBias
292,292,-0.2545773512750069,-0.3,1,499.0,582.0,1.0,289.0,1,0.24706823282472523
293,293,0.5326721305226823,0.5,0,472.0,543.0,0.0,195.0,1,0.36458074801829554
294,294,-0.7327663159633195,-0.7,1,385.0,599.0,1.0,116.0,1,0.4067308871008104
295,295,0.4821770372883216,0.5,0,277.0,665.0,0.0,218.0,1,0.23931755547865477
296,296,0.5077849501714431,0.5,0,480.0,923.0,0.0,267.0,1,0.292338952745182
297,297,0.7268482282779445,0.7,0,359.0,620.0,0.0,61.0,1,0.3395574350072342
298,298,-0.9104426338958338,-0.9,1,319.0,744.0,1.0,297.0,1,0.27155434009657475
299,299,-0.9713886841000683,-1.0,1,411.0,877.0,1.0,112.0,1,0.24673363572749743
300,300,0.32776850259555546,0.3,0,387.0,585.0,0.0,388.0,1,0.2107258205057681
301,301,0.6047884680975217,0.6,0,268.0,823.0,1.0,-611.0,0,0.3626441909488507
302,302,-0.6789925102081478,-0.7,1,311.0,947.0,1.0,182.0,1,0.3222802270631039
303,303,0.38413267770184345,0.4,0,355.0,501.0,0.0,324.0,1,0.28016458500317065
304,304,-0.36781856893005305,-0.4,1,327.0,680.0,1.0,773.0,1,0.3518315919242229
305,305,-0.05680228658750597,-0.1,1,467.0,818.0,1.0,-275.0,1,0.40961970402874337
306,306,0.48324751916978204,0.5,0,253.0,648.0,0.0,299.0,1,0.48256985539726704
307,307,0.31670769275234467,0.3,0,459.0,902.0,1.0,-81.0,0,0.43469790344147385
308,308,0.6741005990211124,0.7,0,403.0,918.0,1.0,-1001.0,0,0.3824859090834335
309,309,-0.24087119502782883,-0.2,1,473.0,924.0,1.0,843.0,1,0.20425272133122793
310,310,-0.9504568908232534,-1.0,1,472.0,658.0,1.0,430.0,1,0.39318355281529216
311,311,-0.09107036188533124,-0.1,1,432.0,841.0,1.0,77.0,1,0.3227428071344695
312,312,0.8787121676684233,0.9,0,361.0,935.0,0.0,264.0,1,0.36900897731071314
313,313,-0.10163597016235526,-0.1,1,455.0,567.0,1.0,-312.0,1,0.36127857090342474
314,314,-0.5836155413239601,-0.6,1,290.0,667.0,1.0,103.0,1,0.25443890989167456
315,315,0.9951684528634004,1.0,0,466.0,857.0,0.0,207.0,1,0.25231701340494844
316,316,0.8700346639357321,0.9,0,301.0,838.0,0.0,191.0,1,0.20832470299902275
317,317,0.6943174906061134,0.7,0,272.0,944.0,0.0,324.0,1,0.27787278317194153
318,318,0.43488617422947407,0.4,0,328.0,564.0,0.0,358.0,1,0.4221885929577289
319,319,0.6563917624741529,0.7,0,492.0,732.0,1.0,-794.0,0,0.46874768336096745
320,320,0.18383081884754193,0.2,0,357.0,601.0,0.0,232.0,1,0.20428379003820515
321,321,0.393254648929108,0.4,0,319.0,687.0,1.0,-146.0,0,0.4776441514878461
322,322,0.924740515654694,0.9,0,363.0,864.0,0.0,193.0,1,0.2231097162773413
323,323,-0.16727416285974694,-0.2,1,364.0,837.0,1.0,559.0,1,0.4405535019991625
324,324,-0.36274988236541517,-0.4,1,310.0,940.0,1.0,-170.0,1,0.4694322409630868
325,325,-0.6939946817830667,-0.7,1,264.0,923.0,1.0,613.0,1,0.40760579347784587
326,326,0.025072775399176406,0.0,0,345.0,821.0,1.0,364.0,0,0.3313923211666038
327,327,-0.8432119851153312,-0.8,1,310.0,540.0,1.0,-110.0,1,0.4846378092547659
328,328,0.4678633576462934,0.5,0,393.0,696.0,0.0,161.0,1,0.20976081014372905
329,329,-0.7183860117355618,-0.7,1,334.0,826.0,1.0,120.0,1,0.32777539472635864
330,330,0.2618031791322182,0.3,0,419.0,739.0,0.0,322.0,1,0.2193802909772659
331,331,-0.35537865270697866,-0.4,1,322.0,981.0,1.0,577.0,1,0.26056678891206286
332,332,0.6619603144255697,0.7,0,345.0,968.0,0.0,167.0,1,0.23314146388040602
333,333,0.03477598187095032,0.0,0,482.0,663.0,1.0,-135.0,0,0.37397807650045295
334,334,-0.6937471949084937,-0.7,1,437.0,930.0,1.0,-397.0,1,0.4832039045317768
335,335,-0.8394335713554117,-0.8,1,463.0,877.0,1.0,270.0,1,0.25941584452486005
336,336,0.9220920157570618,0.9,0,471.0,817.0,0.0,132.0,1,0.34814139414632683
337,337,0.6936327852096105,0.7,0,258.0,539.0,0.0,363.0,1,0.3664070170307112
338,338,-0.2840276100185197,-0.3,1,264.0,716.0,1.0,520.0,1,0.32650858768281277
339,339,-0.6590645024118835,-0.7,1,439.0,860.0,1.0,-639.0,1,0.49804002992283736
340,340,-0.656226786935052,-0.7,1,270.0,863.0,1.0,-333.0,1,0.42475779817597387
341,341,0.09487350547009976,0.1,0,463.0,705.0,0.0,1032.0,1,0.3977975262441278
342,342,0.7916252206857417,0.8,0,357.0,801.0,0.0,242.0,1,0.2463970211483808
343,343,0.3307343191800851,0.3,0,375.0,510.0,0.0,345.0,1,0.33295080827344986
344,344,0.5478918464437947,0.5,0,385.0,518.0,0.0,427.0,1,0.4426632406901614
345,345,0.09085578783465609,0.1,0,492.0,734.0,1.0,14.0,0,0.4358121659186569
346,346,0.5733756515180144,0.6,0,344.0,644.0,0.0,552.0,1,0.2334684967166944
347,347,-0.289126749500056,-0.3,1,444.0,801.0,1.0,535.0,1,0.32557532307086334
348,348,0.6577210793163084,0.7,0,420.0,773.0,0.0,347.0,1,0.24052955913151303
349,349,0.13789563402794158,0.1,0,362.0,916.0,0.0,932.0,1,0.439568704952661
350,350,-0.19383109698467882,-0.2,1,416.0,939.0,1.0,-355.0,1,0.48308562040015024
351,351,0.6075235229803044,0.6,0,317.0,695.0,1.0,-552.0,0,0.49349065160816386
352,352,-0.19561061278223812,-0.2,1,268.0,825.0,1.0,-423.0,1,0.46500649815818035
353,353,-0.43442329946102687,-0.4,1,274.0,724.0,1.0,112.0,1,0.33088944153265937
354,354,-0.7159072081185363,-0.7,1,364.0,700.0,1.0,86.0,1,0.4187251186979731
355,355,0.2570504678049421,0.3,0,462.0,867.0,0.0,261.0,1,0.26862557879510573
356,356,-0.8240929340337715,-0.8,1,326.0,823.0,1.0,181.0,1,0.38815466574688673
357,357,0.041351701717117884,0.0,0,257.0,525.0,1.0,1188.0,0,0.36699354798330375
358,358,-0.9676965328756038,-1.0,1,278.0,803.0,1.0,239.0,1,0.2269637892522677
359,359,0.9519022220329107,1.0,0,436.0,894.0,0.0,150.0,1,0.2774225903759332
360,360,0.6649733545441832,0.7,0,379.0,979.0,0.0,562.0,1,0.25898656702008854
361,361,0.5855383743117915,0.6,0,448.0,735.0,1.0,-123.0,0,0.4387025342618128
362,362,-0.9210719128024025,-0.9,1,384.0,732.0,1.0,84.0,1,0.4652394070804129
363,363,0.8985098150051241,0.9,0,488.0,934.0,0.0,118.0,1,0.25709432725291165
364,364,0.8539729575512021,0.9,0,381.0,722.0,0.0,167.0,1,0.47411171712000555
365,365,-0.009154356338728409,-0.0,1,489.0,539.0,0.0,442.0,0,0.3370227653150847
366,366,0.791741245841372,0.8,0,491.0,515.0,0.0,174.0,1,0.3683727859668342
367,367,0.5521137017648294,0.6,0,326.0,648.0,0.0,226.0,1,0.29837769137419484
368,368,-0.1483944827560828,-0.1,1,401.0,755.0,1.0,364.0,1,0.2912237330205498
369,369,-0.6820300034520286,-0.7,1,460.0,757.0,1.0,113.0,1,0.2941657625086161
370,370,0.5652929769097494,0.6,0,405.0,739.0,0.0,126.0,1,0.4284590996472469
371,371,0.9452934733918126,0.9,0,363.0,941.0,0.0,126.0,1,0.31975272042488245
372,372,0.6078769852337804,0.6,0,443.0,918.0,0.0,209.0,1,0.29467559780869507
373,373,0.0645300835084961,0.1,0,443.0,938.0,0.0,1179.0,1,0.25785360025074444
374,374,0.1627214115680078,0.2,0,404.0,909.0,1.0,-623.0,0,0.3869362148257096
375,375,-0.5115902658540585,-0.5,1,377.0,873.0,1.0,-1040.0,1,0.41864390934909324
376,376,-0.7127437889416048,-0.7,1,382.0,850.0,1.0,-52.0,1,0.3754783462883175
377,377,-0.896441865852595,-0.9,1,486.0,799.0,1.0,295.0,1,0.42429732345485127
378,378,0.9166036678555984,0.9,0,267.0,794.0,0.0,199.0,1,0.25456170336422235
379,379,-0.08818509623675674,-0.1,1,414.0,692.0,1.0,1104.0,1,0.3321472394617776
380,380,-0.37959496027827555,-0.4,1,498.0,953.0,1.0,129.0,1,0.3916853830658565
381,381,0.7363052906378067,0.7,0,357.0,602.0,0.0,741.0,1,0.4457109674112214
382,382,-0.6553935214564197,-0.7,1,397.0,748.0,1.0,-75.0,1,0.3580820956640474
383,383,-0.18526911126367263,-0.2,1,391.0,832.0,1.0,797.0,1,0.38930792553888294
384,384,0.3799172841236971,0.4,0,356.0,687.0,0.0,-733.0,1,0.41093194558898216
385,385,0.5188003353939186,0.5,0,252.0,635.0,0.0,273.0,1,0.47488544577127056
386,386,0.6553380111497227,0.7,0,311.0,631.0,0.0,218.0,1,0.2317573711835391
387,387,-0.3574579849667632,-0.4,1,479.0,850.0,1.0,211.0,1,0.31931428311555954
388,388,0.11415304385023761,0.1,0,288.0,551.0,1.0,-59.0,0,0.4746049944797458
389,389,0.2467399251791329,0.2,0,362.0,969.0,1.0,-941.0,0,0.45329753972986697
390,390,-0.817689874614643,-0.8,1,270.0,523.0,1.0,297.0,1,0.3618795371983202
391,391,0.2833687399189715,0.3,0,495.0,884.0,0.0,741.0,1,0.277682406709323
392,392,-0.8705476480564853,-0.9,1,359.0,928.0,1.0,263.0,1,0.24481423379345912
393,393,-0.7095441506840754,-0.7,1,292.0,736.0,1.0,302.0,1,0.4798167861618308
394,394,0.7524425582086871,0.8,0,280.0,878.0,0.0,422.0,1,0.23607429573233396
395,395,0.38625705278351496,0.4,0,340.0,647.0,0.0,163.0,1,0.28795693660067273
396,396,-0.23359413018402386,-0.2,1,340.0,614.0,1.0,-354.0,1,0.47140044913270146
397,397,-0.8272591818299222,-0.8,1,351.0,584.0,1.0,75.0,1,0.37266643658653753
398,398,-0.6372235307985596,-0.6,1,294.0,954.0,1.0,192.0,1,0.38122679474111243
399,399,0.27724865202911997,0.3,0,454.0,698.0,1.0,-362.0,0,0.35746808114842576
400,400,0.08812150154406906,0.1,0,299.0,589.0,0.0,602.0,1,0.2859621470762481
401,401,-0.4031027650246335,-0.4,1,407.0,503.0,1.0,170.0,1,0.4100952066117013
402,402,0.21538366016760668,0.2,0,398.0,822.0,0.0,590.0,1,0.24966086607729684
403,403,-0.9084339601407994,-0.9,1,433.0,955.0,1.0,-418.0,1,0.43265291678214446
404,404,-0.3844972738944077,-0.4,1,409.0,901.0,1.0,40.0,1,0.4828844778998765
405,405,0.7147839136406458,0.7,0,396.0,714.0,0.0,210.0,1,0.22924939801333571
406,406,-0.6012053796400372,-0.6,1,287.0,875.0,1.0,88.0,1,0.41816968169110724
407,407,-0.8036123101002275,-0.8,1,403.0,880.0,1.0,217.0,1,0.29367980540308625
408,408,0.5159766895101374,0.5,0,432.0,588.0,0.0,190.0,1,0.26658813190244535
409,409,-0.2969060726333219,-0.3,1,306.0,860.0,1.0,314.0,1,0.2985359342024432
410,410,-0.8279069703578756,-0.8,1,446.0,733.0,1.0,61.0,1,0.4641188066487477
411,411,0.23765646462792178,0.2,0,362.0,648.0,0.0,260.0,1,0.33384857932017836
412,412,0.46843951008651485,0.5,0,254.0,766.0,0.0,340.0,1,0.3092038217227415
413,413,-0.8365817808885345,-0.8,1,395.0,927.0,1.0,148.0,1,0.44126255981588786
414,414,-0.5939004648137076,-0.6,1,438.0,899.0,1.0,153.0,1,0.28089071235548707
415,415,0.4237045272418605,0.4,0,304.0,733.0,1.0,-297.0,0,0.449394496809791
416,416,-0.0817781289506978,-0.1,1,418.0,816.0,1.0,336.0,1,0.379791690829022
417,417,-0.5166043967939149,-0.5,1,469.0,647.0,1.0,334.0,1,0.3577408286083232
418,418,0.21736721789146007,0.2,0,437.0,719.0,0.0,314.0,1,0.299234431111951
419,419,0.7984664537475086,0.8,0,278.0,592.0,0.0,150.0,1,0.3068174781572676
420,420,0.7924844133756039,0.8,0,345.0,542.0,0.0,143.0,1,0.3713013824728389
421,421,-0.5345526142952677,-0.5,1,460.0,711.0,1.0,99.0,1,0.3081567229420288
422,422,0.847327819723702,0.8,0,440.0,696.0,0.0,154.0,1,0.20723034037899452
423,423,0.5890386387807822,0.6,0,490.0,919.0,1.0,-559.0,0,0.4514041392713661
424,424,-0.7827912347180699,-0.8,1,442.0,868.0,1.0,-740.0,1,0.4750577434873172
425,425,-0.5325524453907289,-0.5,1,369.0,585.0,1.0,266.0,1,0.45196078458986466
426,426,0.7543549772613998,0.8,0,466.0,925.0,1.0,-951.0,0,0.49836679456469174
427,427,-0.2708076617580981,-0.3,1,277.0,756.0,0.0,17.0,0,0.4186475690659379
428,428,-0.25492162744984026,-0.3,1,426.0,506.0,1.0,98.0,1,0.3987453540543209
429,429,0.07490972403267704,0.1,0,255.0,813.0,0.0,342.0,1,0.37447909878849106
430,430,-0.17470130520359994,-0.2,1,381.0,935.0,1.0,534.0,1,0.3417967731342786
431,431,0.1982965281377156,0.2,0,395.0,734.0,1.0,381.0,0,0.3211025070501313
432,432,0.5266818266855096,0.5,0,271.0,848.0,0.0,411.0,1,0.39604222014571777
433,433,-0.40550064596881374,-0.4,1,394.0,513.0,1.0,133.0,1,0.3933551350070848
434,434,0.2430518809543536,0.2,0,455.0,557.0,1.0,-762.0,0,0.44204959160274704
435,435,-0.9812284918991183,-1.0,1,415.0,938.0,1.0,327.0,1,0.27593686606937207
436,436,0.8761188646891662,0.9,0,327.0,903.0,0.0,480.0,1,0.4885101592900639
437,437,-0.22143403043401033,-0.2,1,406.0,810.0,1.0,94.0,1,0.3385298822722378
438,438,0.5816586076287771,0.6,0,443.0,574.0,0.0,83.0,1,0.25382558180108583
439,439,-0.6299180059762448,-0.6,1,330.0,823.0,1.0,167.0,1,0.36882520819345455
440,440,-0.8863172463882754,-0.9,1,452.0,562.0,1.0,306.0,1,0.43506524457308304
441,441,0.64666561940606,0.6,0,471.0,731.0,0.0,288.0,1,0.2418177972344169
442,442,-0.7020802231128898,-0.7,1,264.0,942.0,1.0,364.0,1,0.32042137118136116
443,443,0.4232222181330112,0.4,0,419.0,809.0,0.0,372.0,1,0.2507145085595991
444,444,-0.37729245857120963,-0.4,1,387.0,539.0,1.0,324.0,1,0.3451159510834204
445,445,-0.16248411260554008,-0.2,1,432.0,515.0,1.0,-597.0,1,0.3964808020886944
446,446,0.6345921069879485,0.6,0,386.0,701.0,1.0,-757.0,0,0.48858128100450665
447,447,-0.7195345350967399,-0.7,1,349.0,930.0,1.0,101.0,1,0.48643386467955124
448,448,0.8281771408970588,0.8,0,387.0,698.0,0.0,175.0,1,0.4072332407745062
449,449,0.6424895680774445,0.6,0,356.0,967.0,1.0,-1013.0,0,0.4951188205357616
450,450,0.18381806481422802,0.2,0,329.0,776.0,0.0,725.0,1,0.3786423957244467
451,451,-0.3105353578533021,-0.3,1,394.0,713.0,1.0,203.0,1,0.38035080037762226
452,452,0.6192750607183224,0.6,0,280.0,901.0,0.0,209.0,1,0.2931201465880555
453,453,-0.8983687902316166,-0.9,1,294.0,763.0,1.0,113.0,1,0.46343141288810735
454,454,0.7861766261597705,0.8,0,465.0,931.0,0.0,104.0,1,0.29417799505360565
455,455,0.7448522896110614,0.7,0,442.0,615.0,0.0,213.0,1,0.3067364969483466
456,456,0.1890583568762767,0.2,0,275.0,896.0,0.0,1189.0,1,0.2299012836495475
457,457,0.035970379312696865,0.0,0,318.0,603.0,1.0,489.0,0,0.2367093887320261
458,458,-0.7915440753829834,-0.8,1,395.0,659.0,1.0,-474.0,1,0.34474339691001354
459,459,-0.47987996595189575,-0.5,1,388.0,714.0,1.0,598.0,1,0.3755059071727994
460,460,-0.5838023125695833,-0.6,1,499.0,792.0,1.0,-651.0,1,0.38823238290608597
461,461,-0.05946840392197483,-0.1,1,266.0,755.0,1.0,119.0,1,0.3400225115714765
462,462,-0.9369977349242542,-0.9,1,469.0,663.0,1.0,-742.0,1,0.47568222532024984
463,463,-0.8209994573565176,-0.8,1,447.0,922.0,1.0,431.0,1,0.28763803554507666
464,464,-0.9895377574886419,-1.0,1,491.0,814.0,1.0,-1095.0,1,0.46486990307290327
465,465,0.86175181071108,0.9,0,312.0,622.0,1.0,-64.0,0,0.4587283444033306
466,466,0.43696154942292353,0.4,0,397.0,590.0,0.0,783.0,1,0.29755162978680527
467,467,0.8487062088058306,0.8,0,315.0,997.0,1.0,28.0,0,0.41051633489706263
468,468,-0.6214476446512842,-0.6,1,416.0,881.0,1.0,173.0,1,0.26322459061971965
469,469,0.2850439923833026,0.3,0,478.0,513.0,0.0,739.0,1,0.39460454799344813
470,470,-0.6061030066396269,-0.6,1,441.0,635.0,1.0,-786.0,1,0.4101865351163777
471,471,0.18586841266527343,0.2,0,336.0,761.0,1.0,253.0,0,0.46331062518588856
472,472,-0.21006637618725899,-0.2,1,322.0,991.0,1.0,17.0,1,0.48832905985571884
473,473,-0.9259646294763881,-0.9,1,386.0,622.0,1.0,262.0,1,0.46736397628221044
474,474,0.8573911228486815,0.9,0,481.0,543.0,1.0,-714.0,0,0.4984345933313164
475,475,0.3735720934905,0.4,0,314.0,530.0,1.0,106.0,0,0.2314472671645306
476,476,-0.9074747032686057,-0.9,1,273.0,560.0,1.0,257.0,1,0.25255411297926167
477,477,-0.5991525219736615,-0.6,1,489.0,822.0,1.0,109.0,1,0.2318514352489915
478,478,-0.6125301883451773,-0.6,1,406.0,606.0,1.0,228.0,1,0.353440083634316
479,479,0.736931102578779,0.7,0,392.0,914.0,1.0,-756.0,0,0.4512291163204629
480,480,-0.8020759779016315,-0.8,1,359.0,506.0,1.0,215.0,1,0.2291736805450715
481,481,0.774252001998847,0.8,0,449.0,553.0,0.0,118.0,1,0.32198388594514304
482,482,-0.4615570812107572,-0.5,1,408.0,697.0,1.0,355.0,1,0.3095828606062877
483,483,-0.5803421178672494,-0.6,1,479.0,940.0,1.0,151.0,1,0.20893398366492327
484,484,-0.4420918050295579,-0.4,1,378.0,876.0,1.0,-574.0,1,0.34944192014366304
485,485,-0.3771178065825487,-0.4,1,451.0,798.0,1.0,251.0,1,0.23797539760268777
486,486,0.7200055458972345,0.7,0,399.0,707.0,1.0,-106.0,0,0.42085443130929123
487,487,-0.061682772710088596,-0.1,1,464.0,687.0,1.0,1519.0,1,0.23164000988914027
488,488,-0.0635047597627445,-0.1,1,264.0,657.0,1.0,629.0,1,0.20486505354678608
489,489,0.06656554333720477,0.1,0,254.0,955.0,1.0,771.0,0,0.36935238411549176
490,490,0.8104331502831392,0.8,0,483.0,846.0,0.0,201.0,1,0.2044450368608504
491,491,0.33488654167939536,0.3,0,430.0,671.0,0.0,379.0,1,0.3535899513801687
492,492,0.10144387445627334,0.1,0,495.0,787.0,1.0,168.0,0,0.20744022192600567
493,493,-0.5412413047072022,-0.5,1,375.0,734.0,1.0,191.0,1,0.371903767404116
494,494,-0.15343927709709848,-0.2,1,491.0,649.0,1.0,590.0,1,0.2024035649464558
495,495,0.13766665603956052,0.1,0,346.0,728.0,0.0,2126.0,1,0.28675850603742287
496,496,-0.23423451668716333,-0.2,1,314.0,715.0,1.0,171.0,1,0.4108865850957508
497,497,-0.4658268668990404,-0.5,1,494.0,972.0,1.0,-1066.0,1,0.417658501969121
498,498,-0.144163600580683,-0.1,1,492.0,971.0,1.0,437.0,1,0.2780747066586102
499,499,-0.6471577330446625,-0.6,1,445.0,530.0,1.0,225.0,1,0.30317333747128017
500,500,-0.30438471269044554,-0.3,1,280.0,900.0,1.0,870.0,1,0.2569876352231064
501,501,0.2709991678578392,0.3,0,419.0,587.0,0.0,284.0,1,0.3064962015134654
502,502,0.7062838696535849,0.7,0,350.0,630.0,0.0,200.0,1,0.2772314596556952
503,503,-0.17439291653892974,-0.2,1,412.0,835.0,1.0,563.0,1,0.4142181650700274
504,504,0.5166191861295084,0.5,0,339.0,633.0,1.0,-532.0,0,0.4059646647797265
505,505,0.6126648671162878,0.6,0,406.0,963.0,1.0,-99.0,0,0.4438103627525874
506,506,0.06404750193165443,0.1,0,357.0,773.0,1.0,290.0,0,0.23375882725009045
507,507,0.864656908543564,0.9,0,470.0,563.0,0.0,257.0,1,0.28470436582701525
508,508,0.9285891799586854,0.9,0,469.0,666.0,1.0,-685.0,0,0.4291564678070504
509,509,-0.8517470889292493,-0.9,1,291.0,650.0,1.0,329.0,1,0.20727069082730018
510,510,-0.8549752576559271,-0.9,1,413.0,642.0,1.0,155.0,1,0.2920182936892265
511,511,-0.9451958909263063,-0.9,1,434.0,814.0,1.0,112.0,1,0.33523592880831415
512,512,-0.9227176097602183,-0.9,1,433.0,777.0,1.0,120.0,1,0.3802861057183684
513,513,-0.8075243296983994,-0.8,1,476.0,801.0,1.0,133.0,1,0.3297723652979896
514,514,-0.4060239668756489,-0.4,1,297.0,981.0,1.0,172.0,1,0.2886249337453451
515,515,0.9219573290791878,0.9,0,334.0,511.0,0.0,135.0,1,0.2327165529426112
516,516,-0.8838941718112527,-0.9,1,491.0,894.0,1.0,55.0,1,0.3963151297728926
517,517,-0.6679649897260185,-0.7,1,445.0,892.0,1.0,-917.0,1,0.3792732206190522
518,518,-0.24386926117937846,-0.2,1,378.0,668.0,1.0,344.0,1,0.21563101239241922
519,519,-0.68264969548426,-0.7,1,485.0,596.0,0.0,-461.0,0,0.45370013707295737
520,520,0.8453488312187478,0.8,0,458.0,641.0,0.0,131.0,1,0.3327236950736333
521,521,-0.7525838558782065,-0.8,1,308.0,879.0,1.0,323.0,1,0.20661401008616626
522,522,-0.1424975958688115,-0.1,1,274.0,741.0,1.0,165.0,1,0.27413020666398863
523,523,-0.9764982684402692,-1.0,1,368.0,586.0,1.0,196.0,1,0.3076225916084105
524,524,-0.6966476175167922,-0.7,1,398.0,688.0,1.0,134.0,1,0.43273146071858387
525,525,0.49421311765184006,0.5,0,255.0,597.0,0.0,138.0,1,0.37584098331669435
526,526,-0.9740049980914423,-1.0,1,352.0,646.0,1.0,82.0,1,0.3707057283147468
527,527,-0.9907198064361327,-1.0,1,262.0,636.0,1.0,32.0,1,0.34404489926778825
528,528,0.10425474840799365,0.1,0,265.0,788.0,1.0,-483.0,0,0.3573356789703991
529,529,-0.12963642571623168,-0.1,1,459.0,689.0,1.0,692.0,1,0.23990681238851158
530,530,-0.8773099599214875,-0.9,1,345.0,997.0,1.0,258.0,1,0.38488215902440814
531,531,-0.390902500711521,-0.4,1,298.0,527.0,1.0,105.0,1,0.31541319166581505
532,532,-0.8374176689028299,-0.8,1,371.0,754.0,1.0,95.0,1,0.38991810883927525
533,533,0.635096144546818,0.6,0,292.0,608.0,1.0,-570.0,0,0.46108391090155465
534,534,-0.9366095868421829,-0.9,1,417.0,723.0,1.0,190.0,1,0.21763592221577055
535,535,-0.1632167981530619,-0.2,1,280.0,704.0,1.0,506.0,1,0.23471149746670802
536,536,-0.11284603544305605,-0.1,1,337.0,940.0,1.0,263.0,1,0.32442570292344697
537,537,-0.5006054591903608,-0.5,1,412.0,646.0,1.0,322.0,1,0.26199633055580707
538,538,-0.11250496966464896,-0.1,1,432.0,767.0,1.0,1261.0,1,0.400899666612704
539,539,0.7533025510861806,0.8,0,397.0,921.0,0.0,282.0,1,0.3342453620139808
540,540,-0.5404094247660907,-0.5,1,426.0,955.0,1.0,189.0,1,0.219914697513667
541,541,-0.39889840828049405,-0.4,1,489.0,853.0,0.0,68.0,0,0.32367265690597385
542,542,-0.2736397746023951,-0.3,1,403.0,506.0,1.0,121.0,1,0.4687214004402867
543,543,0.3968706133582185,0.4,0,497.0,544.0,1.0,-741.0,0,0.49979336127968077
544,544,0.6000113537593326,0.6,0,454.0,575.0,0.0,111.0,1,0.38597408864848326
545,545,-0.2660799726435419,-0.3,1,315.0,995.0,1.0,350.0,1,0.24332557262119053
546,546,0.8565220898858312,0.9,0,490.0,942.0,1.0,-1062.0,0,0.48606322898627324
547,547,-0.563979334177344,-0.6,1,355.0,837.0,1.0,138.0,1,0.3286484160837895
548,548,-0.48947634462517886,-0.5,1,415.0,888.0,1.0,177.0,1,0.31688592665925724
549,549,0.2544556558886373,0.3,0,350.0,990.0,0.0,1040.0,1,0.3337771838923053
550,550,0.3826915506064308,0.4,0,464.0,523.0,1.0,-467.0,0,0.49873479493863476
551,551,-0.35083553674025025,-0.4,1,443.0,805.0,1.0,382.0,1,0.30113412170530435
552,552,-0.9775138788687585,-1.0,1,368.0,667.0,1.0,-435.0,1,0.3976226357088717
553,553,-0.026298686974403074,-0.0,1,426.0,785.0,1.0,-841.0,1,0.43864233264912467
554,554,-0.23879222103021802,-0.2,1,472.0,854.0,1.0,244.0,1,0.35106863829166945
555,555,-0.4507780629779463,-0.5,1,303.0,559.0,1.0,-182.0,1,0.44614650709871584
556,556,0.5332664579152779,0.5,0,405.0,655.0,1.0,-200.0,0,0.4435684343183437
557,557,-0.94544281969326,-0.9,1,339.0,734.0,1.0,107.0,1,0.23294185260996553
558,558,0.3456946713964968,0.3,0,381.0,770.0,0.0,449.0,1,0.43701386690541455
559,559,-0.811226168896912,-0.8,1,301.0,767.0,1.0,202.0,1,0.3072709185884979
560,560,0.6818288852693404,0.7,0,434.0,581.0,0.0,335.0,1,0.3031436410433648
561,561,-0.02667548858155544,-0.0,1,467.0,663.0,1.0,-430.0,1,0.47796829025492
562,562,-0.34301688495502636,-0.3,1,493.0,594.0,1.0,213.0,1,0.26026624538881404
563,563,-0.46172971285954745,-0.5,1,408.0,952.0,1.0,420.0,1,0.34476491104750445
564,564,0.13860590260584638,0.1,0,369.0,807.0,0.0,174.0,1,0.280168506574224
565,565,0.1107757467351016,0.1,0,487.0,716.0,1.0,-453.0,0,0.39342747413211876
566,566,-0.6095284938401169,-0.6,1,276.0,634.0,1.0,320.0,1,0.3690344225650683
567,567,0.48157786498970534,0.5,0,290.0,967.0,0.0,223.0,1,0.29387877731456374
568,568,0.6072996100423567,0.6,0,373.0,594.0,1.0,-97.0,0,0.35104199811025505
569,569,0.476266906249722,0.5,0,475.0,672.0,0.0,913.0,1,0.4711635533328848
570,570,0.8504566066631694,0.9,0,390.0,800.0,1.0,-810.0,0,0.48177755954263146
571,571,-0.7950769204016412,-0.8,1,277.0,761.0,1.0,182.0,1,0.3468248707757181
572,572,-0.0009561203977594968,-0.0,1,407.0,642.0,1.0,461.0,1,0.28923244007256166
573,573,0.6458839493669541,0.6,0,489.0,662.0,0.0,179.0,1,0.359881494744155
574,574,0.004293781173700939,0.0,0,405.0,794.0,1.0,1221.0,0,0.20456296474221644
575,575,0.8686571957739744,0.9,0,257.0,599.0,0.0,184.0,1,0.3304127149825981
576,576,0.1981694419561575,0.2,0,407.0,739.0,1.0,44.0,0,0.38100211688827557
577,577,0.5891833873511567,0.6,0,255.0,813.0,1.0,-688.0,0,0.3635811586983571
578,578,0.06224206673425625,0.1,0,465.0,701.0,1.0,-346.0,0,0.4872621538051347
579,579,0.06436679524761191,0.1,0,321.0,578.0,0.0,831.0,1,0.40614486556809004
